Y               D               1               2               Y1              Y0              U1              U0              UC              V             
-0.556028        0               1.0            -0.656148        2.488774       -0.556028        0.488774       -2.056028        3.649250        1.104448      
2.259853        0               1.0             1.244730        0.792027        2.259853       -1.207973        0.759853       -1.453292        0.514533      
2.285423        0               1.0             1.083046        3.508766        2.285423        1.508766        0.785423        0.506819       -0.216524      
4.272908        1               1.0            -0.457429        4.272908        3.709039        2.272908        2.209039       -1.933019       -1.996888      
2.443482        1               1.0             1.118673        2.443482        3.807900        0.443482        2.307900       -3.165433       -1.301015      
2.375557        1               1.0            -0.226615        2.375557        1.603239        0.375557        0.103239       -0.907718       -1.180036      
2.905852        1               1.0            -0.292980        2.905852        3.231159        0.905852        1.731159       -1.534403       -0.709097      
2.536721        1               1.0            -0.634115        2.536721        1.147814        0.536721       -0.352186        0.113208       -0.775699      
3.643937        1               1.0             1.799774        3.643937        3.170770        1.643937        1.670770       -1.429089       -1.402257      
1.385778        0               1.0            -0.532697        0.977663        1.385778       -1.022337       -0.114222       -0.414182        0.493932      
1.800322        1               1.0            -0.735709        1.800322        1.603322       -0.199678        0.103322       -0.460633       -0.157632      
2.608084        0               1.0             1.098918        0.749184        2.608084       -1.250816        1.108084       -1.693933        0.664966      
3.109244        0               1.0             0.686602        1.794111        3.109244       -0.205889        1.609244       -1.638031        0.177102      
0.927542        1               1.0            -1.238986        0.927542        1.772418       -1.072458        0.272418       -1.965550       -0.620674      
2.922924        1               1.0            -0.612843        2.922924        1.953400        0.922924        0.453400        0.606439        0.136915      
2.393719        1               1.0             0.119245        2.393719        1.036462        0.393719       -0.463538       -0.839140       -1.696397      
-0.082218        1               1.0            -0.894076       -0.082218        2.537893       -2.082218        1.037893       -4.051799       -0.931688      
1.224962        1               1.0            -0.077097        1.224962        0.238649       -0.775038       -1.261351        0.094618       -0.391695      
2.009844        1               1.0            -1.290464        2.009844        1.762612        0.009844        0.262612        0.208357        0.461125      
2.864933        0               1.0            -0.361005        0.629531        2.864933       -1.370469        1.364933       -1.340011        1.395391      
1.144963        1               1.0            -0.521093        1.144963        0.504752       -0.855037       -0.995248       -0.895263       -1.035474      
2.365182        0               1.0             0.853714        1.790016        2.365182       -0.209984        0.865182       -0.868037        0.207128      
2.048527        1               1.0             0.160673        2.048527        0.134908        0.048527       -1.365092       -0.705033       -2.118653      
-0.432679        0               1.0             0.794346        1.934193       -0.432679       -0.065807       -1.932679        3.514174        1.647302      
1.702469        1               1.0            -0.404498        1.702469        1.513507       -0.297531        0.013507       -0.208974        0.102064      
2.595957        1               1.0            -0.779906        2.595957        2.800224        0.595957        1.300224       -0.611375        0.092892      
1.130717        0               1.0             1.527484        3.077051        1.130717        1.077051       -0.369283        1.236295       -0.210039      
2.596227        0               1.0            -0.368308        1.808007        2.596227       -0.191993        1.096227       -0.673616        0.614605      
0.543199        1               1.0             0.587691        0.543199        3.108062       -1.456801        1.608062       -3.756297       -0.691434      
1.937662        1               1.0             0.309431        1.937662        1.322195       -0.062338       -0.177805       -0.479745       -0.595212      
1.288720        1               1.0            -1.790885        1.288720       -0.014594       -0.711280       -1.514594        0.089675       -0.713640      
1.138183        1               1.0            -1.191017        1.138183        1.010724       -0.861817       -0.489276        0.112864        0.485405      
2.395872        0               1.0            -0.101322        1.899438        2.395872       -0.100562        0.895872        0.957009        1.953443      
1.919137        1               1.0            -2.983551        1.919137        2.567134       -0.080863        1.067134       -2.008372       -0.860375      
1.026807        1               1.0             0.319958        1.026807        3.702756       -0.973193        2.202756       -5.204673       -2.028724      
1.926546        0               1.0             1.326014        1.958998        1.926546       -0.041002        0.426546        0.353152        0.820700      
0.164738        0               1.0             2.446434        2.026434        0.164738        0.026434       -1.335262        0.813449       -0.548247      
0.519498        0               1.0             0.760594        1.622164        0.519498       -0.377836       -0.980502        0.478983       -0.123683      
3.910039        1               1.0            -1.010576        3.910039        3.468298        1.910039        1.968298        0.076335        0.134595      
1.522879        1               1.0            -1.247527        1.522879        1.067526       -0.477121       -0.432474       -0.010193        0.034453      
1.148472        0               1.0             1.041895        3.102879        1.148472        1.102879       -0.351528        1.836578        0.382172      
2.967688        1               1.0            -1.026947        2.967688       -0.361815        0.967688       -1.861815        2.890976        0.061473      
2.718975        0               1.0            -1.091914       -0.408215        2.718975       -2.408215        1.218975       -1.772990        1.854201      
1.786309        1               1.0            -1.179681        1.786309       -1.058989       -0.213691       -2.558989        2.181324       -0.163974      
0.840589        0               1.0             0.534568        1.276987        0.840589       -0.723013       -0.659411        0.021406        0.085008      
2.343987        1               1.0            -0.945987        2.343987        2.099913        0.343987        0.599913       -0.244886        0.011040      
0.552903        0               1.0            -0.012554        2.186454        0.552903        0.186454       -0.947097        3.186097        2.052545      
1.213169        1               1.0            -0.315542        1.213169        3.247430       -0.786831        1.747430       -3.206313       -0.672052      
2.908286        1               1.0             0.687731        2.908286        1.706536        0.908286        0.206536       -0.788576       -1.490326      
1.587186        1               1.0             1.478200        1.587186        1.563749       -0.412814        0.063749       -1.715224       -1.238661      
2.374624        1               1.0            -2.070404        2.374624        1.710169        0.374624        0.210169        0.630435        0.465980      
2.343860        0               1.0             1.333374        1.676915        2.343860       -0.323085        0.843860       -0.475456        0.691488      
1.578339        0               1.0            -0.545807        0.535173        1.578339       -1.464827        0.078339       -0.472174        1.070992      
0.584888        0               1.0            -0.721629        0.524153        0.584888       -1.475847       -0.915112        0.137893        0.698628      
1.500385        0               1.0            -0.944983        1.139364        1.500385       -0.860636        0.000385        0.642921        1.503941      
-0.193370        1               1.0            -1.155153       -0.193370        1.722315       -2.193370        0.222315       -4.068259       -1.652574      
0.413024        0               1.0            -0.140248        2.753815        0.413024        0.753815       -1.086976        3.249720        1.408930      
1.342750        1               1.0             0.163150        1.342750        0.468611       -0.657250       -1.031389       -0.867035       -1.241174      
2.702729        0               1.0            -0.548814        1.646132        2.702729       -0.353868        1.202729       -0.067538        1.489059      
3.126671        1               1.0            -0.351262        3.126671        1.379970        1.126671       -0.120030       -0.207584       -1.454285      
2.104889        1               1.0             0.954973        2.104889        1.666333        0.104889        0.166333       -1.992668       -1.931223      
1.422957        0               1.0            -1.168611        3.195075        1.422957        1.195075       -0.077043        2.682862        1.410743      
-0.060454        0               1.0            -0.814367        1.472684       -0.060454       -0.527316       -1.560454        2.834292        1.801154      
0.799447        1               1.0             1.085025        0.799447        0.294930       -1.200553       -1.205070       -1.039635       -1.044152      
2.143227        1               1.0            -0.309926        2.143227        2.546781        0.143227        1.046781       -2.693687       -1.790133      
1.270577        0               1.0             1.123674        3.316216        1.270577        1.316216       -0.229423        2.790529        1.244890      
1.112704        1               1.0            -0.433712        1.112704        1.545363       -0.887296        0.045363       -0.802704        0.129955      
2.189627        1               1.0            -1.256275        2.189627        1.878719        0.189627        0.378719        0.184905        0.373998      
0.485381        0               1.0             0.062376        2.805885        0.485381        0.805885       -1.014619        3.267256        1.446752      
1.938436        1               1.0             0.445364        1.938436        2.249862       -0.061564        0.749862       -2.323528       -1.512101      
2.229833        0               1.0            -0.517126        1.796191        2.229833       -0.203809        0.729833       -0.324734        0.608908      
3.420873        1               1.0            -0.380667        3.420873        1.096482        1.420873       -0.403518        0.572810       -1.251581      
2.283233        0               1.0            -1.593412        1.970758        2.283233       -0.029242        0.783233        0.441836        1.254311      
0.654970        1               1.0             0.331320        0.654970        0.574420       -1.345030       -0.925580       -1.461020       -1.041570      
1.862921        1               1.0            -0.657368        1.862921        2.323959       -0.137079        0.823959       -0.954297        0.006742      
2.375313        1               1.0             1.223497        2.375313        2.989806        0.375313        1.489806       -2.973977       -1.859484      
0.487789        1               1.0            -0.111019        0.487789        0.521450       -1.512211       -0.978550       -0.959431       -0.425770      
2.400490        0               1.0            -0.212485        2.078618        2.400490        0.078618        0.900490       -0.420352        0.401520      
1.144086        0               1.0             0.791539        2.765283        1.144086        0.765283       -0.355914        1.125100        0.003903      
2.328397        1               1.0            -0.607817        2.328397        0.930646        0.328397       -0.569354        0.227941       -0.669810      
0.773754        0               1.0             0.235045        2.842200        0.773754        0.842200       -0.726246        1.473013       -0.095432      
2.790316        1               1.0             1.430104        2.790316        1.996434        0.790316        0.496434       -0.932706       -1.226588      
3.248425        0               1.0             1.218705        3.012870        3.248425        1.012870        1.748425       -1.232838       -0.497283      
1.760520        0               1.0            -0.479401        1.199779        1.760520       -0.800221        0.260520       -0.574693        0.486048      
1.391062        0               1.0             2.661017        1.721390        1.391062       -0.278610       -0.108938        0.043444        0.213117      
2.838014        1               1.0             0.783405        2.838014        2.028081        0.838014        0.528081       -0.189153       -0.499087      
1.569107        0               1.0            -0.949166        1.482128        1.569107       -0.517872        0.069107        0.379273        0.966252      
2.871003        0               1.0             0.196296        1.590318        2.871003       -0.409682        1.371003        0.101783        1.882468      
3.078972        0               1.0             0.412900        2.818152        3.078972        0.818152        1.578972        1.006199        1.767019      
-0.484811        0               1.0             0.532010        0.905055       -0.484811       -1.094945       -1.984811        1.085722        0.195856      
2.211629        0               1.0            -0.668259        0.459573        2.211629       -1.540427        0.711629       -1.834322        0.417733      
1.125158        0               1.0             0.625511        3.868389        1.125158        1.868389       -0.374842        4.025833        1.782602      
2.315136        1               1.0            -0.511653        2.315136        1.336466        0.315136       -0.163534       -2.268875       -2.747545      
0.653425        0               1.0             0.768513        1.794707        0.653425       -0.205293       -0.846575        2.335935        1.694653      
1.892125        1               1.0            -0.231876        1.892125        0.432692       -0.107875       -1.067308        1.006372        0.046938      
0.481491        1               1.0            -1.598046        0.481491        1.782964       -1.518509        0.282964       -3.022904       -1.221432      
1.099394        0               1.0            -0.722697        1.309653        1.099394       -0.690347       -0.400606        0.440804        0.730544      
1.044416        0               1.0             0.782485        1.311104        1.044416       -0.688896       -0.455584       -0.207104        0.026207      
0.768753        1               1.0            -0.181795        0.768753        0.226403       -1.231247       -1.273597        0.073654        0.031305      
0.227119        1               1.0            -0.728157        0.227119        1.020844       -1.772881       -0.479156       -1.380369       -0.086643      
-0.141484        0               1.0            -0.120361        1.762412       -0.141484       -0.237588       -1.641484        3.251238        1.847342      
1.609579        1               1.0            -2.140876        1.609579        3.220028       -0.390421        1.720028       -1.605383        0.505066      
0.376470        0               1.0            -0.161349        1.016265        0.376470       -0.983735       -1.123530        0.878954        0.739159      
1.513165        1               1.0            -1.663145        1.513165        2.491004       -0.486835        0.991004       -1.686377       -0.208538      
1.216431        0               1.0            -0.245864        1.342883        1.216431       -0.657117       -0.283569       -0.221153        0.152394      
1.557462        1               1.0            -0.825960        1.557462        2.393488       -0.442538        0.893488       -1.734199       -0.398174      
0.944710        1               1.0             0.104794        0.944710        0.435801       -1.055290       -1.064199       -0.865055       -0.873965      
2.921801        1               1.0            -0.809084        2.921801        0.642480        0.921801       -0.857520        0.657332       -1.121989      
0.643063        0               1.0            -1.841050        0.538944        0.643063       -1.461056       -0.856937        0.999903        1.604023      
1.129052        1               1.0             0.759607        1.129052        1.383673       -0.870948       -0.116327       -2.313744       -1.559123      
1.871580        1               1.0            -1.206655        1.871580        1.924363       -0.128420        0.424363       -0.676856       -0.124072      
0.866654        1               1.0            -0.031968        0.866654        1.004833       -1.133346       -0.495167       -1.376254       -0.738074      
1.308787        0               1.0            -0.234028        2.448036        1.308787        0.448036       -0.191213        3.266824        2.627576      
2.232254        1               1.0            -0.198128        2.232254        0.603329        0.232254       -0.896671        1.125017       -0.003908      
2.776261        1               1.0            -0.262203        2.776261        2.438608        0.776261        0.938608       -0.880590       -0.718243      
3.063466        1               1.0            -2.256912        3.063466        1.770749        1.063466        0.270749       -0.269212       -1.061929      
1.756748        0               1.0             0.237495        2.753953        1.756748        0.753953        0.256748        0.577565        0.080360      
2.475743        1               1.0            -1.184514        2.475743        0.541903        0.475743       -0.958097        0.724957       -0.708883      
2.220984        1               1.0            -0.285967        2.220984        1.922636        0.220984        0.422636       -0.173146        0.028506      
-0.059533        0               1.0             1.080067        1.888266       -0.059533       -0.111734       -1.559533        2.238292        0.790492      
2.055567        0               1.0             1.575999        1.577789        2.055567       -0.422211        0.555567       -1.585760       -0.607982      
1.231621        1               1.0            -2.035118        1.231621        2.575666       -0.768379        1.075666       -2.304728       -0.460683      
1.110837        1               1.0            -1.379142        1.110837       -0.164632       -0.889163       -1.664632       -0.319457       -1.094926      
2.430919        1               1.0             0.784531        2.430919        1.686561        0.430919        0.186561       -1.523686       -1.768045      
0.214082        0               1.0             1.098899        0.843216        0.214082       -1.156784       -1.285918        1.161385        1.032251      
0.882061        0               1.0             1.235812        1.795726        0.882061       -0.204274       -0.617939       -0.127643       -0.541308      
1.385806        0               1.0             1.465398        1.233852        1.385806       -0.766148       -0.114194       -0.541575        0.110379      
1.224315        1               1.0             0.274111        1.224315        0.298402       -0.775685       -1.201598       -0.175619       -0.601532      
2.196349        1               1.0             0.184601        2.196349        4.363832        0.196349        2.863832       -3.023774       -0.356291      
2.825910        1               1.0             1.589002        2.825910        0.502476        0.825910       -0.997524       -0.297842       -2.121276      
0.375722        1               1.0             0.341480        0.375722        3.444271       -1.624278        1.944271       -4.220043       -0.651494      
0.146002        0               1.0            -0.250117        2.725516        0.146002        0.725516       -1.353998        2.844239        0.764725      
2.195244        0               1.0            -0.612979        2.563511        2.195244        0.563511        0.695244        0.451630        0.583363      
3.639328        0               1.0            -0.105047        3.285376        3.639328        1.285376        2.139328        0.010615        0.864567      
2.560766        0               1.0            -0.562840        1.963784        2.560766       -0.036216        1.060766       -0.076605        1.020378      
0.208641        1               1.0             0.689614        0.208641        0.299657       -1.791359       -1.200343       -1.544968       -0.953953      
1.347059        1               1.0            -0.522934        1.347059        1.081607       -0.652941       -0.418393       -0.646485       -0.411937      
2.582755        0               1.0             0.720717        2.116894        2.582755        0.116894        1.082755        1.086077        2.051938      
0.826457        0               1.0            -0.690204        3.932830        0.826457        1.932830       -0.673543        3.627245        1.020872      
3.221219        1               1.0             0.642348        3.221219       -0.013323        1.221219       -1.513323        2.027558       -0.706984      
3.305441        0               1.0             0.506589        1.045445        3.305441       -0.954555        1.805441       -0.287619        2.472377      
3.615285        1               1.0            -1.292062        3.615285        2.536244        1.615285        1.036244        0.919958        0.340917      
0.265150        0               1.0             1.166482       -0.380312        0.265150       -2.380312       -1.234850       -0.532875        0.612588      
2.916645        0               1.0            -0.742153        2.313910        2.916645        0.313910        1.416645       -0.609121        0.493614      
2.088440        0               1.0            -0.767917        1.506656        2.088440       -0.493344        0.588440       -0.281410        0.800374      
1.134758        1               1.0            -0.869295        1.134758        1.178107       -0.865242       -0.321893       -1.639185       -1.095836      
0.000192        0               1.0             0.548679        2.060170        0.000192        0.060170       -1.499808        2.129182        0.569204      
1.352691        0               1.0             1.700315        2.158305        1.352691        0.158305       -0.147309        0.928949        0.623334      
0.941345        0               1.0             2.243869        2.691782        0.941345        0.691782       -0.558655        2.863921        1.613485      
0.814001        0               1.0             0.082343        0.829872        0.814001       -1.170128       -0.685999        2.781913        3.266042      
2.060039        1               1.0             0.168420        2.060039        3.597162        0.060039        2.097162       -2.976938       -0.939815      
2.647378        1               1.0             0.254142        2.647378        1.680420        0.647378        0.180420       -0.782083       -1.249041      
0.405491        1               1.0            -0.048163        0.405491        2.002760       -1.594509        0.502760       -5.152075       -3.054806      
3.239714        1               1.0            -2.692141        3.239714        1.160879        1.239714       -0.339121        1.993906        0.415071      
0.619052        0               1.0             0.668931        2.566529        0.619052        0.566529       -0.880948        1.422001       -0.025476      
0.249720        1               1.0             0.713178        0.249720        1.965449       -1.750280        0.465449       -3.361873       -1.146144      
1.226723        0               1.0             0.705147        1.509961        1.226723       -0.490039       -0.273277       -0.562716       -0.345954      
2.975307        1               1.0            -0.528048        2.975307        1.711101        0.975307        0.211101        0.361292       -0.402914      
1.905668        1               1.0            -1.101264        1.905668        0.186486       -0.094332       -1.313514        1.641481        0.422299      
0.879019        0               1.0             0.109003        3.478670        0.879019        1.478670       -0.620981        3.021521        0.921871      
1.672694        0               1.0            -1.034752        2.303010        1.672694        0.303010        0.172694        1.046048        0.915732      
3.884139        1               1.0             0.219772        3.884139        0.064827        1.884139       -1.435173        1.923081       -1.396231      
2.499929        1               1.0            -0.426925        2.499929        1.899607        0.499929        0.399607       -0.375685       -0.476007      
1.468777        0               1.0            -1.472701        1.115553        1.468777       -0.884447       -0.031223        0.581665        1.434889      
-0.146538        0               1.0            -1.602394        0.517168       -0.146538       -1.482832       -1.646538        0.968876        0.805171      
1.962853        1               1.0            -1.336784        1.962853        2.093772       -0.037147        0.593772       -0.758546       -0.127627      
0.281484        0               1.0             1.810651        2.123230        0.281484        0.123230       -1.218516        2.716188        1.374442      
3.422983        0               1.0            -1.041587        4.149432        3.422983        2.149432        1.922983        1.561088        1.334640      
1.346539        1               1.0             0.004902        1.346539        2.547545       -0.653461        1.047545       -2.254214       -0.553207      
-0.296444        0               1.0            -0.896406        3.391493       -0.296444        1.391493       -1.796444        3.970260        0.782323      
2.638449        1               1.0            -0.864107        2.638449        0.214722        0.638449       -1.285278        1.200754       -0.722972      
2.905916        0               1.0             0.441147        3.890662        2.905916        1.890662        1.405916        1.197139        0.712392      
1.740160        0               1.0             1.940903        2.819953        1.740160        0.819953        0.240160        1.221285        0.641493      
0.491405        0               1.0             0.071840        1.979842        0.491405       -0.020158       -1.008595        2.010716        1.022279      
0.810221        0               1.0             1.194723       -0.077130        0.810221       -2.077130       -0.689779       -1.733794       -0.346444      
1.800620        1               1.0             0.583049        1.800620       -0.535425       -0.199380       -2.035425        0.215613       -1.620432      
1.603772        0               1.0             0.959869        2.263728        1.603772        0.263728        0.103772        0.637899        0.477943      
2.411778        1               1.0            -0.936739        2.411778        3.017411        0.411778        1.517411       -1.939526       -0.833894      
1.783747        0               1.0             1.342706        0.395254        1.783747       -1.604746        0.283747       -1.272660        0.615833      
1.018506        0               1.0             1.777866        1.608166        1.018506       -0.391834       -0.481494        0.146766        0.057106      
-0.507500        1               1.0            -0.845980       -0.507500        2.558770       -2.507500        1.058770       -3.785603       -0.219333      
1.182928        1               1.0            -0.667483        1.182928       -0.035821       -0.817072       -1.535821        0.939587        0.220838      
1.062588        0               1.0             0.267883        2.110179        1.062588        0.110179       -0.437412        2.165358        1.617767      
3.074190        0               1.0            -0.002733        1.895535        3.074190       -0.104465        1.574190       -1.622829        0.055826      
1.139787        0               1.0            -0.156305        1.990120        1.139787       -0.009880       -0.360213        1.763003        1.412670      
0.908636        0               1.0            -0.047938        2.524098        0.908636        0.524098       -0.591364        1.159684        0.044222      
3.628863        0               1.0             0.862526        3.997218        3.628863        1.997218        2.128863        1.348295        1.479940      
1.375872        0               1.0             0.344084        3.908759        1.375872        1.908759       -0.124128        2.009127       -0.023761      
3.871935        1               1.0             0.272209        3.871935        3.301938        1.871935        1.801938       -0.635508       -0.705505      
-0.004362        0               1.0            -1.205709        2.975100       -0.004362        0.975100       -1.504362        3.978632        1.499170      
2.911485        1               1.0             0.433929        2.911485        0.596119        0.911485       -0.903881        0.934866       -0.880499      
1.234499        0               1.0             0.111486        2.063429        1.234499        0.063429       -0.265501        1.878671        1.549741      
2.203201        0               1.0             0.338323        2.466880        2.203201        0.466880        0.703201        0.398026        0.634347      
2.078315        0               1.0             0.296795        2.471990        2.078315        0.471990        0.578315        0.957665        1.063990      
3.018215        0               1.0            -0.149709        0.340316        3.018215       -1.659684        1.518215       -1.262513        1.915387      
1.406834        0               1.0            -0.660677        3.037108        1.406834        1.037108       -0.093166        1.831036        0.700762      
2.971061        1               1.0            -0.655090        2.971061        1.039179        0.971061       -0.460821        0.514111       -0.917772      
1.344852        1               1.0             0.424454        1.344852        0.986011       -0.655148       -0.513989       -2.494976       -2.353818      
1.998096        1               1.0             1.077255        1.998096        1.097291       -0.001904       -0.402709       -1.265304       -1.666109      
2.826207        1               1.0            -0.084974        2.826207        2.588584        0.826207        1.088584       -2.725132       -2.462756      
2.873001        1               1.0             0.486491        2.873001       -0.400737        0.873001       -1.900737        1.945025       -0.828712      
2.064719        1               1.0             0.088903        2.064719       -0.632093        0.064719       -2.132093        1.409932       -0.786880      
1.763819        1               1.0            -0.969468        1.763819        0.912032       -0.236181       -0.587968        0.219152       -0.132635      
3.220889        1               1.0            -0.295540        3.220889        2.175033        1.220889        0.675033        0.651737        0.105880      
0.946472        1               1.0             0.675562        0.946472        1.244490       -1.053528       -0.255510       -1.291564       -0.493547      
1.259713        1               1.0             1.105028        1.259713        1.825571       -0.740287        0.325571       -1.670121       -0.604263      
3.377176        1               1.0             0.607061        3.377176        1.892042        1.377176        0.392042       -0.224673       -1.209807      
2.042978        0               1.0             0.675690        1.856150        2.042978       -0.143850        0.542978       -0.598087        0.088740      
1.237846        0               1.0             1.462921        3.554297        1.237846        1.554297       -0.262154        1.946262        0.129811      
0.037909        0               1.0             0.683631        2.724821        0.037909        0.724821       -1.462091        3.185297        0.998385      
3.278124        1               1.0             0.151498        3.278124        2.068362        1.278124        0.568362       -1.422434       -2.132196      
1.466181        0               1.0             0.841047        1.215269        1.466181       -0.784731       -0.033819       -0.984251       -0.233339      
1.642356        0               1.0             0.380747        2.498919        1.642356        0.498919        0.142356        0.711708        0.355145      
1.883493        1               1.0            -2.142540        1.883493        0.449020       -0.116507       -1.050980        0.984935        0.050462      
1.221017        1               1.0            -0.315244        1.221017        2.603800       -0.778983        1.103800       -2.283076       -0.400292      
2.299945        1               1.0            -0.445181        2.299945        2.052530        0.299945        0.552530       -1.137735       -0.885150      
2.541658        1               1.0            -0.605839        2.541658        1.975754        0.541658        0.475754        0.367548        0.301644      
2.042194        1               1.0             0.173130        2.042194        1.735631        0.042194        0.235631       -0.901497       -0.708061      
-0.700748        0               1.0             0.708137        1.617589       -0.700748       -0.382411       -2.200748        2.414054        0.595718      
0.811942        1               1.0            -0.708381        0.811942        2.347677       -1.188058        0.847677       -4.540502       -2.504767      
1.338172        0               1.0             0.382453        2.923978        1.338172        0.923978       -0.161828        1.585052        0.499246      
3.557818        0               1.0             0.445557        2.628936        3.557818        0.628936        2.057818       -0.317749        1.111134      
1.183443        0               1.0             0.977260        0.270873        1.183443       -1.729127       -0.316557       -1.473696       -0.061126      
2.175063        1               1.0             0.231539        2.175063       -0.814278        0.175063       -2.314278        1.841893       -0.647447      
1.409954        0               1.0             0.596729        1.184850        1.409954       -0.815150       -0.090046        0.094919        0.820024      
1.939472        0               1.0             0.603358        1.952306        1.939472       -0.047694        0.439472        0.557969        1.045135      
3.281415        1               1.0            -2.356496        3.281415        0.986059        1.281415       -0.513941        1.219685       -0.575671      
2.409833        1               1.0             0.195233        2.409833        1.668949        0.409833        0.168949       -0.227715       -0.468600      
-0.145685        0               1.0             2.004504        2.300109       -0.145685        0.300109       -1.645685        1.782015       -0.163780      
2.811160        1               1.0            -0.291957        2.811160        0.631068        0.811160       -0.868932        0.154299       -1.525793      
2.765500        1               1.0             0.520633        2.765500        1.834164        0.765500        0.334164       -0.266643       -0.697979      
2.627071        1               1.0             1.207672        2.627071        0.751213        0.627071       -0.748787       -0.373837       -1.749696      
1.832968        0               1.0             0.822951        2.406220        1.832968        0.406220        0.332968       -0.278785       -0.352037      
3.144239        1               1.0            -0.805324        3.144239        2.182981        1.144239        0.682981        0.055724       -0.405535      
1.480116        1               1.0            -0.175980        1.480116        1.564673       -0.519884        0.064673       -1.035483       -0.450926      
1.859098        1               1.0             1.825712        1.859098        0.936697       -0.140902       -0.563303       -0.568380       -0.990780      
1.509691        0               1.0             0.216477        1.297903        1.509691       -0.702097        0.009691        0.082622        0.794409      
1.710247        1               1.0            -1.216500        1.710247        2.329583       -0.289753        0.829583       -1.144303       -0.024968      
1.099446        1               1.0            -1.734546        1.099446        1.674628       -0.900554        0.174628       -0.211058        0.864124      
0.780728        1               1.0            -0.259212        0.780728        2.046098       -1.219272        0.546098       -1.784255       -0.018885      
1.485076        0               1.0             0.101337        3.625393        1.485076        1.625393       -0.014924        2.028700        0.388383      
0.905230        0               1.0             1.699483        1.120983        0.905230       -0.879017       -0.594770        0.583469        0.867715      
-0.224095        0               1.0             0.133368        1.851666       -0.224095       -0.148334       -1.724095        2.708297        1.132536      
1.887866        1               1.0            -1.302011        1.887866        2.035410       -0.112134        0.535410       -0.808693       -0.161148      
3.658210        0               1.0            -0.347842        0.877097        3.658210       -1.122903        2.158210       -2.213316        1.067798      
2.113302        0               1.0             0.718149        3.352683        2.113302        1.352683        0.613302        1.463051        0.723670      
1.257224        0               1.0             0.763305        2.176585        1.257224        0.176585       -0.242776        0.438129        0.018767      
1.641376        0               1.0             1.769055        0.380215        1.641376       -1.619785        0.141376       -2.516652       -0.755491      
0.265225        1               1.0            -0.415001        0.265225        0.686217       -1.734775       -0.813783       -1.685951       -0.764960      
2.423992        0               1.0             0.839826        2.558083        2.423992        0.558083        0.923992        0.246951        0.612860      
1.998020        0               1.0             0.075692        0.291506        1.998020       -1.708494        0.498020       -1.365485        0.841028      
3.078392        1               1.0            -1.598215        3.078392        1.858159        1.078392        0.358159       -0.128063       -0.848296      
0.923973        0               1.0            -0.622678        1.230291        0.923973       -0.769709       -0.576027        0.364362        0.558043      
2.120616        1               1.0            -0.584198        2.120616        2.049465        0.120616        0.549465       -2.555935       -2.127086      
1.267647        0               1.0            -0.375554        3.461295        1.267647        1.461295       -0.232353        2.208295        0.514646      
0.893184        0               1.0            -1.385142        2.643737        0.893184        0.643737       -0.606816        3.031419        1.780865      
1.848880        0               1.0             0.856654        2.984630        1.848880        0.984630        0.348880        0.515280       -0.120470      
1.817731        0               1.0             0.200129        1.712734        1.817731       -0.287266        0.317731       -0.703225       -0.098229      
0.398934        0               1.0            -0.330169        1.756026        0.398934       -0.243974       -1.101066        1.308166        0.451074      
2.546572        0               1.0             0.320356        2.887972        2.546572        0.887972        1.046572       -0.180206       -0.021606      
1.764121        0               1.0             0.373911        2.992015        1.764121        0.992015        0.264121        0.751253        0.023359      
2.304932        1               1.0             0.339199        2.304932        1.858290        0.304932        0.358290       -0.703964       -0.650607      
2.115080        1               1.0             0.763205        2.115080        1.799269        0.115080        0.299269       -1.046194       -0.862006      
2.923635        1               1.0             1.578162        2.923635        0.925956        0.923635       -0.574044        0.154079       -1.343600      
2.492233        1               1.0             0.455130        2.492233       -0.087814        0.492233       -1.587814        1.056767       -1.023281      
0.988835        1               1.0             1.198263        0.988835        3.348432       -1.011165        1.848432       -4.039695       -1.180097      
2.254711        0               1.0             0.040433        2.943809        2.254711        0.943809        0.754711        0.265642        0.076544      
1.780175        0               1.0             0.258325        2.369854        1.780175        0.369854        0.280175        1.835344        1.745665      
0.501312        0               1.0             0.907457        1.077982        0.501312       -0.922018       -0.998688        0.730757        0.654086      
2.692932        0               1.0            -0.105675        2.293858        2.692932        0.293858        1.192932       -0.140554        0.758520      
2.888608        0               1.0            -0.666805        1.548409        2.888608       -0.451591        1.388608       -0.623868        1.216330      
1.074053        0               1.0            -1.289524       -0.254971        1.074053       -2.254971       -0.425947       -1.113927        0.715097      
2.107545        1               1.0            -0.659839        2.107545        1.210848        0.107545       -0.289152       -1.164697       -1.561393      
0.259286        1               1.0            -1.794991        0.259286       -0.909791       -1.740714       -2.409791        0.252131       -0.416946      
1.545000        0               1.0             0.320078        2.577046        1.545000        0.577046        0.045000        1.992749        1.460702      
1.463223        0               1.0             1.022006        1.699379        1.463223       -0.300621       -0.036777       -0.675161       -0.411317      
3.919878        1               1.0            -1.012242        3.919878        3.596609        1.919878        2.096609       -1.854606       -1.677875      
3.607885        1               1.0            -0.469337        3.607885        1.962131        1.607885        0.462131       -1.329043       -2.474797      
2.829263        1               1.0             0.396817        2.829263        0.426806        0.829263       -1.073194        1.647496       -0.254961      
2.225935        0               1.0             0.842067        0.542753        2.225935       -1.457247        0.725935       -2.448094       -0.264912      
1.130144        1               1.0             0.022002        1.130144        1.817353       -0.869856        0.317353       -1.620549       -0.433340      
