Y               D               1               2               3               Y1              Y0              U1              U0              V             
 0.797682       1               1.0            -0.028620        0.285939         0.797682        1.244563      -0.498645        2.915478       -0.643527      
 2.530794       0               1.0            -0.355662       -0.315470         3.435613        2.530794       1.384800        3.649956        2.901534      
 6.467439       1               1.0            -1.090340        0.406855         6.467439       -2.261814       2.721723       -2.382127        0.318428      
 4.162244       1               1.0            -1.064121       -0.998766         4.162244       -1.612102       0.477018       -1.688180       -1.668076      
-4.806002       1               1.0             1.316678       -0.449311        -4.806002       -5.255410      -2.998726       -1.314843        1.071796      
-5.611332       0               1.0             1.199969       -0.228569        -0.208333       -5.611332       1.329695       -1.867664        2.622254      
 3.183964       0               1.0             0.784291        0.782103        -0.938768        3.183964      -0.359708        6.226341        3.873024      
 4.403376       1               1.0            -1.055714        1.642284         4.403376       -2.697578       0.737545       -2.759473        1.099994      
 1.582028       1               1.0            -0.240689       -0.906435         1.582028        2.428349      -0.203542        3.741483       -0.683928      
-1.137950       1               1.0             1.577686        0.784473        -1.137950       -8.959781       1.271471       -4.578867        0.251405      
 0.465927       1               1.0            -0.222232        0.343027         0.465927       -3.036173      -1.277062       -1.691901       -0.081446      
 0.703438       1               1.0            -0.215878       -1.052621         0.703438       -4.302906      -1.024892       -2.947913       -5.433619      
 3.185411       1               1.0            -0.185552       -0.619697         3.185411       -3.225130       1.527043       -1.818975        1.071419      
 0.449289       1               1.0             0.501045        0.408754         0.449289       -2.995934       0.374900       -0.431422        0.577520      
-3.746803       0               1.0             0.132308        0.024226        -0.081468       -3.746803      -1.006533       -1.804385        3.431261      
 1.304831       1               1.0             0.121557       -1.071934         1.304831       -1.466585       0.354964        0.457695       -1.850409      
-4.048002       1               1.0             1.644578        0.162585        -4.048002       -2.775804      -1.484262        1.717963       -1.677557      
 0.943826       1               1.0             0.229990       -1.078661         0.943826       -2.030520       0.244114        0.076697        0.447402      
 6.427466       1               1.0            -1.442793        1.367814         6.427466       -2.108841       1.868643       -2.823777       -1.589432      
 5.197031       1               1.0            -1.366097       -1.088455         5.197031       -0.035737       0.815146       -0.621278        2.714216      
 4.602693       0               1.0            -1.405302       -0.043028         3.331615        4.602693      -1.140718        3.951007        3.196569      
-3.407379       1               1.0             0.991006       -1.041655        -3.407379       -3.990871      -2.351428       -0.599745       -4.712462      
 0.897674       1               1.0            -0.502642       -2.421104         0.897674       -3.444068      -1.492221       -2.572875        2.200550      
-0.462612       1               1.0             1.007810       -0.762442        -0.462612       -5.570559       0.632105       -2.151083       -1.722706      
 2.983742       0               1.0            -1.252100        0.241152         4.649853        2.983742       0.530959        2.590524        2.480881      
 0.114086       1               1.0            -0.542791       -0.435891         0.114086       -1.161623      -2.368434       -0.358166       -7.946372      
 5.540788       0               1.0            -1.212856        1.178918         4.223394        5.540788       0.195035        5.213779        2.341664      
 0.545883       0               1.0            -1.587966       -1.403944         6.811076        0.545883       1.917338       -0.413975        3.166818      
 0.908378       1               1.0             0.402397        0.138840         0.908378       -1.281144       0.606407        1.116940       -2.021838      
-2.233585       1               1.0             1.045756        1.221917        -2.233585       -5.516886      -1.051326       -2.033391       -0.178704      
 4.297315       1               1.0            -0.187231        1.141329         4.297315        2.113672       2.635074        3.516995        1.225473      
-4.499154       1               1.0             0.202949       -0.308967        -4.499154       -1.671191      -5.261250        0.390405       -3.580181      
-0.194180       1               1.0             1.732743        1.686440        -0.194180       -4.309655       2.572959        0.332856       -0.935181      
 0.339525       1               1.0            -0.769380        0.605764         0.339525       -2.269236      -2.665735       -1.848057        1.808290      
 0.372157       1               1.0             0.406036        1.337359         0.372157        0.432229       0.078583        2.836453       -0.761228      
 1.953822       1               1.0            -0.169684       -0.297499         1.953822        5.083074       0.332060        6.516000        1.817167      
 4.452123       1               1.0            -1.557160       -0.844606         4.452123        4.232937      -0.370545        3.325052       -3.587954      
-4.693289       1               1.0             0.674691       -1.898192        -4.693289        1.112600      -4.367076        3.970071       -2.013709      
 0.823885       0               1.0            -1.186243       -0.827173         5.052793        0.823885       1.085831        0.541775        7.149958      
-0.438294       1               1.0             0.784022       -1.525970        -0.438294       -6.364430       0.140144       -3.322507        1.102777      
-1.017783       1               1.0             1.012564       -1.003665        -1.017783       -4.041284       0.087902       -0.613787       -0.434834      
 0.335073       1               1.0             1.002873        0.308982         0.335073       -3.093357       1.418401        0.317790        0.540553      
 5.853159       1               1.0            -2.663872        2.118051         5.853159       -2.305877      -1.522693       -5.080895       -0.679045      
 7.452251       1               1.0            -1.682307       -1.289343         7.452251       -2.075737       2.340868       -3.194758        0.385147      
 1.426777       1               1.0            -0.580304       -0.283974         1.426777        1.223423      -1.142285        1.963592        2.512499      
-0.769147       0               1.0            -0.725414       -1.704289         6.358967       -0.769147       3.455136       -0.273793        4.605403      
 0.810947       1               1.0             0.200735        1.462752         0.810947       -0.534286       0.043743        1.523574       -2.358490      
-5.666242       1               1.0             1.251150       -0.667794        -5.666242       -5.979696      -4.010138       -2.149680       -0.301955      
 1.066447       0               1.0            -0.798420        1.082938         5.772590        1.066447       2.700336        1.438633        4.563348      
-7.420255       1               1.0             2.298344       -0.774976        -7.420255       -9.092316      -3.348275       -3.495579       -3.543917      
 2.261827       1               1.0             0.133549        0.673187         2.261827       -0.552618       1.339625        1.391893        1.891348      
 1.626025       1               1.0            -0.816870       -0.275281         1.626025        0.439033      -1.488794        0.780092        0.513268      
 0.984973       1               1.0            -0.719177       -0.075981         0.984973       -2.513424      -1.904467       -2.007547        0.364033      
 6.464620       1               1.0            -0.903378       -1.495799         6.464620       -2.171986       3.150225       -1.976876        1.802844      
-5.860415       0               1.0             0.648747        1.918784        -0.780505       -5.860415      -0.514147       -3.046715        2.324761      
-0.396392       1               1.0            -0.191751        0.920557        -0.396392       -4.469070      -2.069061       -3.073372        0.476528      
-0.119253       1               1.0            -0.042151       -0.079660        -0.119253       -3.769773      -1.446795       -2.121685        2.243280      
-0.716582       1               1.0             0.924574       -0.306352        -0.716582       -4.459370       0.186110       -1.180321       -0.770478      
 4.892800       1               1.0            -0.952339        0.447439         4.892800        1.163497       1.465453        1.276006        1.620723      
 5.669242       1               1.0             0.219067        0.305849         5.669242       -4.521163       4.944329       -2.432376       -0.066210      
 5.438375       1               1.0            -0.073691        0.326014         5.438375       -5.306953       4.038070       -3.712077        0.150641      
-2.522142       1               1.0             0.630497        0.538464        -2.522142       -0.785180      -2.297885        1.997732       -0.645269      
 1.205241       1               1.0             1.037043       -0.979275         1.205241       -5.567205       2.367400       -2.098409        0.653676      
-0.612137       1               1.0             0.854427        0.961713        -0.612137       -8.323854       0.128725       -5.163151        0.637351      
 4.334480       1               1.0            -0.243594       -1.391515         4.334480       -1.381036       2.542210       -0.072803        1.277688      
 1.105665       0               1.0             1.082475        0.760551         0.130131        1.105665       1.397101        4.651110        4.390628      
 1.832015       1               1.0            -0.086841       -0.939250         1.832015       -0.292852       0.401373        1.279839       -0.402335      
-1.626848       1               1.0             0.320541        0.157392        -1.626848        1.143691      -2.117659        3.403676       -1.977737      
 1.738281       1               1.0             0.301517       -0.788174         1.738281       -3.862781       1.203581       -1.634892       -1.309476      
 2.763717       1               1.0            -1.596631        0.978685         2.763717        5.132027      -2.150010        4.157551       -2.382444      
-2.195226       1               1.0             0.649395        0.712370        -2.195226       -3.503741      -1.927373       -0.688947       -7.176527      
 3.046456       1               1.0             0.721875       -0.597392         3.046456       -5.635168       3.481522       -2.698092       -2.977273      
 0.546149       1               1.0             0.768485       -0.468430         0.546149       -0.362409       1.088743        2.653302       -1.607575      
 4.700379       1               1.0            -2.521915        0.925212         4.700379        0.435308      -2.347979       -2.100215       -1.601376      
 1.171675       1               1.0             0.400434        0.935260         1.171675        5.284492       0.865177        7.679265       -3.114621      
-0.990742       1               1.0             1.039884       -1.682049        -0.990742       -3.755351       0.177970       -0.281763       -0.672894      
 3.354186       1               1.0            -1.109007        0.167218         3.354186       -0.395547      -0.434593       -0.547353       -6.205287      
-3.147111       1               1.0             0.107345        0.187285        -3.147111       -8.193726      -4.129767       -6.293425       -4.661009      
 4.055924       1               1.0            -1.335464        0.154777         4.055924        4.735421      -0.255292        4.201560        1.114497      
 1.362776       1               1.0             0.347825       -0.817657         1.362776       -5.466819       0.934907       -3.160804       -0.240731      
 1.033168       1               1.0            -0.483313        1.170769         1.033168       -1.043794      -1.312135       -0.139991       -6.575042      
-5.290225       0               1.0             0.708233       -0.119595        -0.012175       -5.290225       0.391419       -2.376164        2.959268      
-0.305208       1               1.0             0.097395        0.041804        -0.305208       -0.967917      -1.310818        0.915598       -6.066980      
-0.340011       1               1.0            -0.517315       -0.446308        -0.340011       -5.233046      -2.763756       -4.386608       -6.631738      
 6.359873       1               1.0            -2.038060        0.042443         6.359873        0.407600       0.427768       -1.311611       -1.200698      
 0.261954       1               1.0             0.230818       -0.386441         0.261954        2.885816      -0.435848        4.994430        2.081724      
 1.814766       1               1.0            -0.293958       -1.343140         1.814766       -3.370665      -0.093696       -2.147402        2.786119      
 0.694749       1               1.0            -0.045927        1.585194         0.694749       -5.143115      -0.641506       -3.501399       -2.222910      
 2.772850       1               1.0            -1.826484       -0.084814         2.772850        6.421839      -2.671150        5.059577       -0.350364      
 1.764329       1               1.0            -0.997332        0.270782         1.764329        0.250746      -1.766816        0.287347       -2.232984      
 1.094672       1               1.0            -1.097711        0.832714         1.094672        0.838759      -2.668047        0.706011       -0.155373      
 2.210578       1               1.0            -0.518610       -0.280947         2.210578       -2.251649      -0.216155       -1.407396       -1.063008      
 0.062975       1               1.0            -0.264781       -0.127213         0.062975       -1.340418      -1.778175       -0.067930       -8.410745      
-0.789852       0               1.0            -0.351045        0.987648         5.305223       -0.789852       3.265063        0.337100        3.479342      
 3.390994       1               1.0            -0.831443        0.638146         3.390994       -0.146725       0.242555        0.169748       -1.428299      
 0.758703       1               1.0            -0.205756        0.368670         0.758703        0.702489      -0.946275        2.074559       -1.692010      
 1.438174       1               1.0             0.503684       -0.260058         1.438174       -2.514323       1.369873        0.054643       -0.374847      
 1.326800       1               1.0            -0.026884       -0.706075         1.326800        2.671095       0.034478        4.344939       -0.770563      
-3.507857       1               1.0             1.087016       -0.785818        -3.507857       -2.619417      -2.230411        0.933688        0.588297      
-4.176673       1               1.0             0.076828        0.265756        -4.176673       -4.735986      -5.229730       -2.887170       -4.997968      
 2.393725       1               1.0             0.674132       -0.951276         2.393725       -2.331285       2.718648        0.525243        0.543441      
-0.001194       1               1.0            -0.222102       -0.489807        -0.001194       -1.849144      -1.743882       -0.504652       -5.805829      
 0.976744       1               1.0             0.125499       -0.128387         0.976744       -5.819687       0.035971       -3.888757       -4.851567      
 0.931119       0               1.0            -0.658834        0.428828         1.501563        0.931119      -1.248667        1.538800        3.336339      
 0.740137       1               1.0            -0.778068        1.838585         0.740137       -6.708594      -2.285165       -6.302073       -3.879412      
-7.085702       1               1.0             0.461836       -0.139099        -7.085702       -2.541550      -7.250548       -0.043187       -6.124842      
 2.136010       1               1.0            -0.802963        1.373979         2.136010        0.143328      -0.946727        0.507848       -2.842229      
-1.259789       1               1.0             1.117558        0.160183        -1.259789       -3.664166       0.088117       -0.059534        0.254243      
-1.459122       1               1.0            -0.323884       -0.055464        -1.459122       -0.801918      -3.436622        0.370857       -2.144904      
-3.461846       1               1.0             0.685788       -0.327623        -3.461846       -1.963005      -3.110032        0.913189       -1.431059      
-0.370937       1               1.0             1.124599       -0.727630        -0.370937       -6.326300       0.993213       -2.709789       -1.055600      
 5.345437       1               1.0            -1.274653        1.024231         5.345437       -2.226350       1.174512       -2.657618       -1.297824      
-0.307634       1               1.0             0.668907       -0.463994        -0.307634       -4.733432       0.005235       -1.885718       -3.185143      
 3.576358       1               1.0            -0.483482        0.136151         3.576358       -0.999457       1.230664       -0.095940       -2.868030      
 2.712005       0               1.0            -0.981462        0.346856         8.204928        2.712005       4.710395        2.775380        5.510152      
 0.673223       0               1.0             1.006239        0.682318        -0.906176        0.673223       0.184917        4.090048        3.726088      
-2.595269       1               1.0            -0.756285       -1.950554        -2.595269       -4.002754      -5.570318       -3.559483       -4.455913      
 2.683567       1               1.0            -0.407748        0.266040         2.683567       -4.035864       0.512593       -3.004575       -1.307521      
-1.376700       0               1.0             0.549206        1.189396         4.374640       -1.376700       4.411358        1.269065        5.894497      
 7.141337       1               1.0            -0.425310        0.142795         7.141337       -2.189967       4.929846       -1.188308       -2.689114      
-4.646769       0               1.0             0.573847       -0.509856         0.156056       -4.646769       0.249621       -1.959432        5.116879      
 4.619314       1               1.0            -0.985153        2.347750         4.619314        0.570588       1.116267        0.627737       -1.190725      
 0.333657       0               1.0             0.783626        0.827147         0.723568        0.333657       1.301093        3.374913        3.369727      
 2.872731       1               1.0            -1.029099       -0.038300         2.872731        0.000674      -0.731701       -0.016320       -3.119488      
-2.633461       1               1.0             0.172431        0.737832        -2.633461       -2.020869      -3.465962       -0.010760       -1.905935      
 1.951757       1               1.0            -0.440821       -0.819707         1.951757       -1.909616      -0.295516       -0.934125        0.422891      
 0.955014       1               1.0            -0.280290        0.332121         0.955014       -3.373152      -0.921915       -2.126829       -0.115417      
 1.123391       1               1.0             0.372816       -1.087535         1.123391        0.962102       0.753179        3.310280        1.928034      
-3.761250       1               1.0             0.921870        0.612743        -3.761250       -0.164367      -2.864797        3.110119       -5.758775      
 0.918347       1               1.0             0.161096        0.349688         0.918347        0.053633       0.059697        2.044619        1.888894      
 6.292610       1               1.0            -1.425525        1.477554         6.292610        1.260906       1.773623        0.575102        1.089310      
 6.899694       0               1.0            -1.742464        0.714639         7.790833        6.899694       2.540668        5.679183        7.315708      
-3.392137       1               1.0             2.654307       -1.960261        -3.392137       -9.032385       1.501050       -2.835103       -4.218192      
-2.857537       0               1.0             2.026466       -1.185422        -2.175448       -2.857537       1.269309        2.280513        4.612105      
-1.765966       1               1.0            -0.060612        0.737053        -1.765966       -0.578109      -3.136098        1.038832        0.348001      
 5.630885       1               1.0            -0.756893       -0.088111         5.630885       -3.403310       2.654433       -2.961064       -2.577348      
-0.961660       1               1.0             0.531246       -0.261568        -0.961660       -2.694582      -0.966376       -0.079118        0.002145      
-1.163207       1               1.0             0.320658       -0.377254        -1.163207        2.721197      -1.653749        4.981379       -1.551987      
-0.015193       1               1.0             0.279231        0.471958        -0.015193        2.591367      -0.601308        4.781656       -0.205365      
-0.061764       1               1.0             0.396124       -0.177361        -0.061764       -1.954428      -0.378206        0.433072       -6.602305      
-0.376881       1               1.0             1.043188       -0.460342        -0.376881       -3.094524       0.799452        0.384637       -0.445423      
 1.322216       0               1.0             0.076314        0.249319         3.133349        1.322216       2.079107        3.170166        3.870808      
 3.785289       1               1.0            -0.295595        0.874877         3.785289       -0.245401       1.873051        0.975100       -0.702052      
-1.423329       1               1.0            -0.252275       -2.214125        -1.423329        3.043695      -3.235627        4.337282        3.216680      
-1.125535       1               1.0             0.347449        0.956508        -1.125535       -3.788497      -1.554269       -1.483115       -2.973914      
 0.054021       0               1.0            -0.847546        0.830515         3.057876        0.054021      -0.127714        0.343326        2.966913      
-3.582355       1               1.0             0.448997        0.893956        -3.582355       -2.666003      -3.776819       -0.189300       -2.223492      
-3.006016       1               1.0             0.237104       -0.742657        -3.006016       -0.929130      -3.689319        1.190087       -1.272637      
-6.132056       1               1.0             1.926409       -0.495730        -6.132056       -7.152565      -2.918130       -2.183320       -1.371381      
 1.019436       1               1.0             0.745699       -2.260504         1.019436        2.772293       1.509464        5.749562       -4.102199      
-1.400035       1               1.0             1.927616       -0.526641        -1.400035      -11.729737       1.816675       -6.758456       -2.526164      
 0.867134       1               1.0            -0.877420       -1.009368         0.867134        2.941952      -2.387374        3.180857        0.967470      
 3.703292       1               1.0            -0.969958       -1.411890         3.703292        3.779585       0.235298        3.862368        1.593676      
 2.603252       1               1.0            -0.664963        0.363083         2.603252       -0.539323      -0.161118        0.058018        0.638992      
-3.026251       0               1.0            -0.589313        0.267908         3.138502       -3.026251       0.548657       -2.301281        3.692145      
 5.137041       1               1.0            -0.839510        0.923101         5.137041       -1.312389       1.969991       -1.009526        0.500185      
-0.238048       1               1.0             0.446195        0.368758        -0.238048        1.016792      -0.438977        3.488767       -1.829467      
-4.865479       1               1.0             0.832212       -2.524399        -4.865479       -0.155445      -4.175867        2.967779        0.280786      
-2.322274       1               1.0             1.504558        0.851853        -2.322274       -2.222051      -0.081560        2.035488        0.557587      
 3.513158       1               1.0            -0.078673       -2.045655         3.513158       -2.019678       2.101360       -0.433207       -3.471158      
 5.017332       1               1.0            -1.837747       -0.066306         5.017332        2.697889      -0.452650        1.316627        1.868023      
 0.977814       1               1.0             0.848345       -0.781964         0.977814       -4.092002       1.704645       -0.941559        0.601902      
 3.227245       1               1.0            -0.062564       -0.311978         3.227245        2.374478       1.852610        3.988126        1.637961      
 0.120668       0               1.0            -0.172706        2.247319         1.659730        0.120668       0.030996        1.548495        1.821312      
 5.746930       1               1.0            -1.497315       -0.578888         5.746930       -1.719856       1.062324       -2.526776       -3.111673      
-0.034773       1               1.0            -0.178345       -0.802446        -0.034773       -1.551353      -1.676514       -0.133038        0.705759      
-4.135040       1               1.0             2.053554       -1.422520        -4.135040       -4.630282      -0.627792        0.553469       -2.701895      
 8.239183       1               1.0            -1.659039        1.578229         8.239183        1.461679       3.181480        0.381914       -3.248639      
-0.306443       1               1.0            -0.695668        0.046490        -0.306443        0.211976      -3.141650        0.757514       -3.957523      
 2.406614       1               1.0             0.504932       -0.189331         2.406614        2.471764       2.341191        5.042835       -0.748527      
-5.639461       1               1.0             1.172597       -0.786431        -5.639461       -3.902884      -4.164579       -0.205395       -3.338780      
 1.678322       1               1.0             0.492808       -0.696774         1.678322       -1.955662       1.584930        0.594955       -2.048467      
-0.444796       1               1.0             0.496491       -0.418908        -0.444796        2.235112      -0.529690        4.791943       -1.396763      
-3.986679       0               1.0             1.242955       -0.612931        -0.829764       -3.986679       0.807432       -0.170491        3.851834      
-1.501738       0               1.0            -0.278448       -0.382552         4.806090       -1.501738       2.933412       -0.252307        4.176298      
-2.167080       1               1.0            -0.051843       -1.921301        -2.167080       -0.063749      -3.516982        1.567986       -2.595945      
-1.386289       1               1.0             0.896316       -0.992693        -1.386289       -8.507962      -0.548787       -5.276586       -1.136016      
-0.160324       1               1.0             0.601024       -1.145955        -0.160324       -7.994241      -0.004061       -5.261053       -2.102973      
 3.458039       0               1.0            -1.294202       -0.309606         6.572134        3.458039       2.356110        2.993791        5.330254      
 3.231257       1               1.0            -1.234497       -0.824668         3.231257       -2.741522      -0.847027       -3.105042       -0.935781      
-1.570784       1               1.0            -0.399180        0.133828        -1.570784       -5.043691      -3.721993       -3.997948       -3.137182      
-0.010245       1               1.0            -0.805620       -0.096199        -0.010245       -3.212513      -3.099110       -2.852475       -2.926662      
 3.703208       1               1.0            -0.530351       -1.683310         3.703208       -4.387944       1.249388       -3.563498       -3.362387      
 1.268181       1               1.0            -0.453291       -1.418636         1.268181       -4.101363      -1.007861       -3.146910        1.212241      
 6.968342       1               1.0            -1.555626        0.235734         6.968342        3.733132       2.149213        2.827835       -4.816582      
 0.179256       1               1.0             0.777292        0.526988         0.179256       -2.360818       0.742168        0.669751       -0.517230      
-2.073909       0               1.0            -1.042933        1.229633         8.432965       -2.073909       4.796618       -2.114242        5.785515      
-1.485525       1               1.0            -0.519914       -0.962194        -1.485525       -0.426281      -3.915266        0.415772       -0.553094      
-2.970403       1               1.0             0.348823       -0.935018        -2.970403       -7.517291      -3.395968       -5.209592       -3.440229      
-0.324923       1               1.0            -0.070860        0.986282        -0.324923       -0.737320      -1.718696        0.862333       -0.023945      
 1.294334       0               1.0            -1.827229        0.489727         5.171185        1.294334      -0.274533       -0.069185        5.188682      
 1.076294       1               1.0             0.358822        0.997065         1.076294       -1.806777       0.673795        0.517791        1.160683      
 4.316219       1               1.0            -0.882742        0.334561         4.316219       -2.127500       1.049433       -1.897574       -1.469553      
 1.762889       1               1.0             0.255401       -0.937010         1.762889       -2.270002       1.121799       -0.119915       -2.704612      
-1.790310       1               1.0             0.316864        0.189673        -1.790310       -6.088703      -2.289605       -3.834921       -1.955396      
-3.827514       0               1.0             2.008845        0.486963        -0.500013       -3.827514       2.904093        1.280808        3.916960      
-7.199922       1               1.0             1.980018       -2.043745        -7.199922       -6.724562      -3.862319       -1.664873       -3.193931      
-0.305974       1               1.0             0.267794        0.459000        -0.305974       -1.540989      -0.918472        0.630007        0.354643      
-2.804377       0               1.0             1.011889       -0.792503         1.746741       -2.804377       2.850869        0.621980        6.488992      
-6.284859       0               1.0             0.221924       -0.295719         1.858981       -6.284859       1.140659       -4.191251        3.586542      
 1.139005       1               1.0             0.559611       -0.997247         1.139005       -8.700807       1.199727       -6.037487        2.368787      
 3.691144       1               1.0            -0.692533        0.627486         3.691144        1.563951       0.863170        2.114779        0.600903      
-2.346757       1               1.0             1.540912        0.364607        -2.346757       -4.951025      -0.022174       -0.632153        1.854002      
 2.733386       1               1.0             0.479092       -1.383162         2.733386       -3.366455       2.608350       -0.838979        2.656335      
-0.299712       0               1.0            -0.452862       -0.917179         4.226481       -0.299712       1.951430        0.655466        3.497077      
-1.454968       1               1.0            -0.445383        0.590827        -1.454968        2.446157      -3.712766        3.413952       -1.058182      
 4.281774       0               1.0            -1.215786       -0.180060         4.294931        4.281774       0.259814        3.949823        4.076756      
-3.629768       1               1.0             1.767734        0.827179        -3.629768       -3.628030      -0.781906        1.073514       -0.160190      
-3.183477       1               1.0             1.437492       -0.871076        -3.183477       -2.560159      -1.097484        1.584233        0.345636      
-0.956983       1               1.0             0.819523        2.493663        -0.956983       -3.027809      -0.296642        0.074008       -6.733446      
 5.097807       1               1.0            -1.280777       -0.484675         5.097807       -5.596238       0.912754       -6.037837        0.277362      
-0.888313       1               1.0             1.105101       -0.606689        -0.888313       -7.008235       0.430855       -3.424619       -2.647021      
 1.795657       1               1.0             0.116545        0.102202         1.795657       -3.576879       0.834226       -1.661057        1.171056      
 0.963922       0               1.0            -0.979280       -1.354701         5.393465        0.963922       1.903966        1.030979        5.095097      
-4.502331       1               1.0             1.354103       -0.372088        -4.502331       -4.601000      -2.608715       -0.597292        2.105833      
-6.048790       1               1.0             1.534081       -0.151759        -6.048790       -0.250735      -3.739965        4.056613       -2.581349      
-0.907569       1               1.0             1.979265       -0.401970        -0.907569       -7.763288       2.428294       -2.704871       -0.080795      
 1.708947       1               1.0             0.088757        0.323559         1.708947       -5.248632       0.683409       -3.379690       -2.222566      
-1.777673       1               1.0             0.745530        0.614933        -1.777673       -4.269839      -1.288035       -1.292855       -3.119083      
 1.527601       1               1.0            -0.765504       -0.543879         1.527601       -4.662381      -1.468716       -4.234662       -2.788039      
 4.500648       1               1.0            -1.261964       -1.642118         4.500648        2.211571       0.358997        1.801711       -2.553828      
 4.387189       1               1.0            -1.898027       -1.516639         4.387189        8.004300      -1.221860        6.521339        1.084811      
-1.036870       0               1.0             0.457159       -0.295880        -1.372554       -1.036870      -1.548189        1.453602        3.714173      
 4.793949       0               1.0             0.141398       -0.184654         6.144034        4.793949       5.239939        6.751702        5.909544      
 4.666668       1               1.0            -2.181176       -1.310344         4.666668        1.703259      -1.595604       -0.257403       -4.548158      
-4.766604       1               1.0             1.611938        1.904141        -4.766604       -6.428861      -2.278162       -1.990160        0.862344      
 5.242515       1               1.0            -1.971554       -1.220740         5.242515       -4.859641      -0.536160       -6.466650       -2.986013      
 4.011677       1               1.0            -0.173712       -0.630705         4.011677       -4.038445       2.380624       -2.612314        1.555471      
-6.905081       0               1.0             1.139351        1.225990         1.664953       -6.905081       3.063135       -3.263683        3.724767      
-1.131255       1               1.0             0.465051        1.047876        -1.131255       -2.326527      -1.288682        0.177261       -0.455552      
-2.075332       0               1.0             0.636591        0.113005        -2.465473       -2.075332      -2.227157        0.717861        3.542675      
-1.198623       1               1.0             0.413554        1.787253        -1.198623       -2.800236      -1.474855       -0.383330       -2.069129      
-2.166583       1               1.0             0.453907        1.081875        -2.166583       -4.004805      -2.349719       -1.519818       -0.371038      
 2.937974       1               1.0            -0.125968       -0.131670         2.937974        0.399737       1.417066        1.906417       -0.179247      
 1.650918       0               1.0            -0.829458       -0.028742         5.160007        1.650918       2.016147        1.970740        4.263937      
 4.761453       1               1.0            -0.807788        2.102082         4.761453       -2.285381       1.667587       -1.929000        1.451587      
-2.329354       0               1.0             2.259235       -0.079346        -5.777991       -2.329354      -1.796235        3.201402        4.191867      
 1.601510       1               1.0            -0.053241       -0.586424         1.601510       -1.582772       0.248382        0.046604       -0.147687      
 3.471759       0               1.0            -0.620003       -1.209760         5.429189        3.471759       2.768541        4.144951        5.707387      
 3.316058       1               1.0            -0.529956       -2.006071         3.316058       -2.261921       0.863151       -1.436809        1.084242      
 3.216138       1               1.0            -0.768572        0.158251         3.216138        1.133378       0.212743        1.555921        0.363563      
 5.635692       1               1.0            -0.202555        0.537784         5.635692        0.058358       3.938097        1.435827        1.186787      
 0.162871       1               1.0             1.084428        0.742669         0.162871       -6.701209       1.434346       -3.152471       -3.020339      
 2.030246       1               1.0            -0.801882       -0.619998         2.030246       -1.045541      -1.049995       -0.679196       -5.934472      
-1.548033       0               1.0             0.776331        0.435215         4.854638       -1.548033       5.415333        1.480915        2.912713      
-0.767098       1               1.0             0.451196        0.904490        -0.767098       -3.126915      -0.956487       -0.646501       -2.261893      
-1.168335       1               1.0             0.345209       -0.765727        -1.168335       -0.984781      -1.602237        1.316822       -0.264674      
 6.785755       1               1.0            -2.832576        0.313183         6.785755        3.045581      -0.979298       -0.014058        1.248307      
-0.482947       1               1.0             0.343830        0.728268        -0.482947        0.108345      -0.920032        2.407620        0.162922      
 3.123721       1               1.0            -0.132421       -0.571015         3.123721       -0.984297       1.587927        0.511495       -0.129472      
 6.297537       1               1.0            -1.622402       -0.958518         6.297537       -1.854896       1.324356       -2.872850       -3.182361      
 1.474643       1               1.0             0.030306        0.162451         1.474643       -5.074512       0.314259       -3.304183       -2.813338      
-3.902857       1               1.0             0.237424       -1.208717        -3.902857       -0.948177      -4.585421        1.171580       -2.553513      
-0.127228       1               1.0             0.966916        1.710067        -0.127228       -1.685494       0.873148        1.664991       -4.551508      
-2.013125       1               1.0             0.644530       -0.884485        -2.013125       -4.408674      -1.756494       -1.602088       -3.348170      
-0.008068       1               1.0            -0.490240        1.023867        -0.008068        1.384468      -2.369351        2.276585       -4.957494      
-1.517943       0               1.0            -0.243186        1.426401         3.226450       -1.517943       1.435120       -0.209022        3.373762      
 3.087033       1               1.0            -0.567291        0.142640         3.087033       -3.285462       0.547992       -2.523339       -1.473412      
-0.611608       1               1.0            -1.303114       -0.316769        -0.611608       -0.138428      -4.848193       -0.617712       -3.799842      
 0.784571       1               1.0             0.596408        1.629037         0.784571        3.066431       0.930184        5.791831        1.286244      
 0.763508       1               1.0             0.715588        0.514606         0.763508       -8.278735       1.184070       -5.352266        1.518581      
-0.856795       1               1.0            -0.632184       -0.344832        -0.856795        0.615451      -3.545543        1.268094       -1.069561      
 5.524292       1               1.0            -0.812012        0.765843         5.524292        1.265475       2.420681        1.614730       -0.145465      
-4.219798       0               1.0             1.230795        0.575007        -1.536268       -4.219798       0.072877       -0.424123        3.768375      
 3.616932       1               1.0            -0.813206       -0.638552         3.616932       -3.879447       0.510565       -3.532207       -1.666667      
 6.366028       1               1.0            -2.196307        2.001137         6.366028        3.504061       0.068847        1.517871       -5.182647      
 5.346735       1               1.0            -1.124682       -0.662374         5.346735        5.334163       1.521795        5.155913       -3.601602      
 0.257362       1               1.0             0.855900       -1.030722         0.257362       -2.575016       1.001623        0.588172       -1.941330      
-3.072232       1               1.0             1.490789        1.610485        -3.072232       -2.571925      -0.863281        1.662385       -0.469636      
-0.871788       1               1.0             0.486724        1.420029        -0.871788       -1.909284      -0.979217        0.631067       -0.416849      
