Y               D               1               2               Y1              Y0              U1              U0              UC              V             
1.601565        0               1.0             0.333685        2.091415        1.601565        0.091415        0.101565        0.756610        0.766760      
1.501741        0               1.0             0.336795        1.996865        1.501741       -0.003135        0.001741       -0.239304       -0.234427      
1.553825        0               1.0            -0.337465        2.014187        1.553825        0.014187        0.053825        0.152910        0.192548      
1.507028        0               1.0             1.093528        1.956825        1.507028       -0.043175        0.007028       -0.480581       -0.430378      
1.997022        1               1.0            -1.028416        1.997022        1.267793       -0.002978       -0.232207        0.421905        0.192675      
1.530527        0               1.0             1.285364        2.007047        1.530527        0.007047        0.030527       -0.082560       -0.059080      
1.458298        0               1.0             1.854281        1.846232        1.458298       -0.153768       -0.041702       -1.501495       -1.389429      
1.913222        1               1.0            -1.039290        1.913222        1.627481       -0.086778        0.127481       -1.052985       -0.838726      
1.481647        0               1.0             1.171829        1.982577        1.481647       -0.017423       -0.018353       -0.137451       -0.138382      
1.960240        1               1.0            -0.561565        1.960240        1.603971       -0.039760        0.103971       -0.737950       -0.594219      
1.621410        0               1.0             1.010225        1.805115        1.621410       -0.194885        0.121410       -2.328075       -2.011779      
1.817171        1               1.0            -1.122859        1.817171        1.603366       -0.182829        0.103366       -2.047883       -1.761687      
1.615584        0               1.0             1.268729        1.899217        1.615584       -0.100783        0.115584       -1.228765       -1.012399      
1.851351        1               1.0            -0.349536        1.851351        1.649876       -0.148649        0.149876       -1.787436       -1.488911      
1.701505        0               1.0             0.222271        2.148734        1.701505        0.148734        0.201505        1.632943        1.685713      
1.531849        0               1.0             0.220036        1.944157        1.531849       -0.055843        0.031849       -0.560259       -0.472567      
1.516883        0               1.0            -0.218554        2.089728        1.516883        0.089728        0.016883        0.959018        0.886173      
1.461516        0               1.0             0.900568        1.894071        1.461516       -0.105929       -0.038484       -1.361621       -1.294176      
2.132298        1               1.0            -1.254738        2.132298        1.591393        0.132298        0.091393        1.319962        1.279056      
1.852177        1               1.0            -0.515401        1.852177        1.430027       -0.147823       -0.069973       -1.580645       -1.502795      
1.439602        0               1.0             0.282724        2.016725        1.439602        0.016725       -0.060398        0.089150        0.012027      
1.944740        1               1.0            -0.143625        1.944740        1.461200       -0.055260       -0.038800       -0.550237       -0.533778      
1.476429        0               1.0            -1.028796        2.128980        1.476429        0.128980       -0.023571        1.485076        1.332525      
1.504056        0               1.0             0.414949        1.890056        1.504056       -0.109944        0.004056       -1.106073       -0.992073      
1.556735        0               1.0             1.639843        1.935725        1.556735       -0.064275        0.056735       -0.841555       -0.720544      
1.663943        0               1.0            -0.170491        2.057637        1.663943        0.057637        0.163943        0.701775        0.808080      
1.488406        0               1.0             1.279558        1.955209        1.488406       -0.044791       -0.011594       -0.404962       -0.371766      
2.036206        1               1.0            -1.186872        2.036206        1.462616        0.036206       -0.037384        0.376919        0.303329      
2.098309        1               1.0            -1.345412        2.098309        1.522693        0.098309        0.022693        1.126516        1.050900      
1.481821        0               1.0             0.622448        1.877798        1.481821       -0.122202       -0.018179       -1.332749       -1.228727      
1.493924        0               1.0             1.308219        1.851110        1.493924       -0.148890       -0.006076       -1.679965       -1.537151      
1.454732        0               1.0             0.402838        1.911269        1.454732       -0.088731       -0.045268       -0.982496       -0.939034      
1.863396        1               1.0             0.510769        1.863396        1.460071       -0.136604       -0.039929       -1.507222       -1.410547      
1.583249        0               1.0             0.758580        2.035918        1.583249        0.035918        0.083249        0.341190        0.388520      
1.890392        1               1.0             0.187310        1.890392        1.385483       -0.109608       -0.114517       -1.125099       -1.130009      
1.893132        1               1.0            -0.470026        1.893132        1.594491       -0.106868        0.094491       -1.530403       -1.329044      
1.432786        0               1.0             0.557067        1.892621        1.432786       -0.107379       -0.067214       -1.189240       -1.149075      
2.062103        1               1.0            -1.966621        2.062103        1.559004        0.062103        0.059004        0.650118        0.647019      
1.490147        0               1.0             0.407724        2.071615        1.490147        0.071615       -0.009853        0.678169        0.596700      
1.470656        0               1.0             1.112279        1.973140        1.470656       -0.026860       -0.029344       -0.193182       -0.195666      
1.638987        0               1.0             0.986221        2.031035        1.638987        0.031035        0.138987        0.066617        0.174569      
2.033543        1               1.0            -0.925745        2.033543        1.528024        0.033543        0.028024        0.483856        0.478337      
1.459328        0               1.0            -0.408390        2.034928        1.459328        0.034928       -0.040672        0.551371        0.475771      
1.928946        1               1.0            -1.436070        1.928946        1.349965       -0.071054       -0.150035       -0.465054       -0.544036      
1.474987        0               1.0            -0.038414        1.958091        1.474987       -0.041909       -0.025013       -0.419291       -0.402395      
1.414439        0               1.0             0.446759        1.901261        1.414439       -0.098739       -0.085561       -1.117152       -1.103974      
1.851567        1               1.0            -1.409119        1.851567        1.560749       -0.148433        0.060749       -1.824229       -1.615047      
1.346696        0               1.0             0.822384        1.973391        1.346696       -0.026609       -0.153304       -0.108059       -0.234754      
1.444244        0               1.0             1.767543        1.845366        1.444244       -0.154634       -0.055756       -1.609572       -1.510694      
1.863823        1               1.0            -0.869465        1.863823        1.410282       -0.136177       -0.089718       -1.529193       -1.482734      
1.329961        0               1.0            -0.115286        2.010135        1.329961        0.010135       -0.170039        0.326157        0.145983      
1.499111        0               1.0             1.519924        2.073681        1.499111        0.073681       -0.000889        0.955282        0.880713      
1.588542        0               1.0             0.382888        1.929110        1.588542       -0.070890        0.088542       -0.877511       -0.718079      
1.540000        0               1.0             1.017200        2.172203        1.540000        0.172203        0.040000        1.993376        1.861173      
1.577524        0               1.0             1.131138        1.886607        1.577524       -0.113393        0.077524       -1.378756       -1.187839      
1.460309        0               1.0            -0.839363        2.116243        1.460309        0.116243       -0.039691        1.430652        1.274718      
1.354819        0               1.0            -0.768295        2.090685        1.354819        0.090685       -0.145181        1.054010        0.818144      
1.486843        0               1.0             1.270738        1.961283        1.486843       -0.038717       -0.013157       -0.373311       -0.347751      
1.979240        1               1.0            -0.503128        1.979240        1.559895       -0.020760        0.059895       -0.473392       -0.392737      
1.951203        1               1.0            -0.089086        1.951203        1.511277       -0.048797        0.011277       -0.872496       -0.812423      
1.942093        1               1.0            -0.592052        1.942093        1.480583       -0.057907       -0.019417       -0.820268       -0.781778      
1.439192        0               1.0             0.872649        2.012038        1.439192        0.012038       -0.060808        0.166094        0.093247      
1.809762        1               1.0            -0.003185        1.809762        1.436457       -0.190238       -0.063543       -1.895943       -1.769248      
1.998062        1               1.0            -1.164700        1.998062        1.192457       -0.001938       -0.307543        0.470621        0.165017      
1.493510        0               1.0             0.825137        1.984971        1.493510       -0.015029       -0.006490       -0.291640       -0.283100      
2.053067        1               1.0            -0.726196        2.053067        1.424233        0.053067       -0.075767        0.480055        0.351222      
1.466378        0               1.0             0.556517        2.072211        1.466378        0.072211       -0.033622        0.819357        0.713523      
2.059837        1               1.0            -0.795212        2.059837        1.373085        0.059837       -0.126915        0.680040        0.493288      
1.451370        0               1.0            -0.187885        2.003351        1.451370        0.003351       -0.048630        0.057650        0.005670      
1.607621        0               1.0             1.210950        2.025712        1.607621        0.025712        0.107621        0.034016        0.115925      
1.495231        0               1.0            -0.515359        2.062628        1.495231        0.062628       -0.004769        0.782757        0.715360      
1.417514        0               1.0             2.224537        2.049739        1.417514        0.049739       -0.082486        0.573291        0.441066      
1.651101        0               1.0            -0.543910        2.122719        1.651101        0.122719        0.151101        1.474641        1.503023      
1.483214        0               1.0            -0.288159        2.000216        1.483214        0.000216       -0.016786        0.228471        0.211469      
1.467415        0               1.0             0.478312        1.914516        1.467415       -0.085484       -0.032585       -0.860636       -0.807737      
2.010874        1               1.0            -1.575118        2.010874        1.525978        0.010874        0.025978       -0.085524       -0.070420      
1.598435        0               1.0             0.069469        1.950959        1.598435       -0.049041        0.098435       -0.558368       -0.410893      
1.967052        1               1.0            -1.069880        1.967052        1.573867       -0.032948        0.073867       -0.566100       -0.459285      
1.605294        0               1.0            -0.655450        2.048661        1.605294        0.048661        0.105294        0.731684        0.788317      
2.021837        1               1.0            -1.143478        2.021837        1.475251        0.021837       -0.024749        0.526772        0.480187      
1.562710        0               1.0            -0.206321        2.126258        1.562710        0.126258        0.062710        0.940851        0.877303      
1.464308        0               1.0             0.405255        2.098160        1.464308        0.098160       -0.035692        1.167657        1.033805      
1.659431        0               1.0            -0.141289        2.008084        1.659431        0.008084        0.159431        0.016212        0.167559      
1.415471        0               1.0             1.382432        1.815574        1.415471       -0.184426       -0.084529       -2.022758       -1.922860      
1.454162        0               1.0             0.432419        1.941841        1.454162       -0.058159       -0.045838       -0.753539       -0.741218      
1.388391        0               1.0             0.066891        2.051989        1.388391        0.051989       -0.111609        0.434145        0.270547      
1.956469        1               1.0            -1.014500        1.956469        1.298631       -0.043531       -0.201369       -0.457926       -0.615764      
1.392745        0               1.0             1.682470        2.130918        1.392745        0.130918       -0.107255        1.617193        1.379019      
1.937117        1               1.0            -1.885299        1.937117        1.553044       -0.062883        0.053044       -0.804088       -0.688161      
1.991819        1               1.0            -1.011938        1.991819        1.467405       -0.008181       -0.032595       -0.001606       -0.026020      
1.622924        0               1.0             1.066293        1.849693        1.622924       -0.150307        0.122924       -1.880700       -1.607469      
1.731651        1               1.0             0.285020        1.731651        1.487494       -0.268349       -0.012506       -2.912378       -2.656534      
2.041495        1               1.0            -1.689265        2.041495        1.468260        0.041495       -0.031740        0.515323        0.442088      
1.875942        1               1.0            -1.105126        1.875942        1.254517       -0.124058       -0.245483       -1.101092       -1.222517      
1.983875        1               1.0            -0.341057        1.983875        1.562934       -0.016125        0.062934       -0.355728       -0.276669      
1.368638        0               1.0             0.185843        1.961159        1.368638       -0.038841       -0.131362       -0.328965       -0.421485      
1.651745        0               1.0             0.176786        2.123849        1.651745        0.123849        0.151745        1.388127        1.416023      
1.499102        0               1.0            -0.079362        2.018919        1.499102        0.018919       -0.000898        0.394785        0.374967      
1.472569        0               1.0             0.271944        1.950064        1.472569       -0.049936       -0.027431       -0.621164       -0.598659      
1.636091        0               1.0            -1.088348        2.143059        1.636091        0.143059        0.136091        1.375945        1.368977      
1.610822        0               1.0            -0.469724        2.188607        1.610822        0.188607        0.110822        1.794321        1.716537      
1.906002        1               1.0             0.052919        1.906002        1.591832       -0.093998        0.091832       -1.016034       -0.830203      
1.521216        0               1.0             1.580432        2.010460        1.521216        0.010460        0.021216        0.061816        0.072572      
1.421935        0               1.0             0.490234        2.053435        1.421935        0.053435       -0.078065        0.613088        0.481589      
1.371416        0               1.0             1.810236        1.968691        1.371416       -0.031309       -0.128584        0.046248       -0.051027      
2.030313        1               1.0            -1.357597        2.030313        1.408504        0.030313       -0.091496        0.195859        0.074050      
2.008131        1               1.0            -1.358073        2.008131        1.464160        0.008131       -0.035840       -0.033264       -0.077234      
1.516784        0               1.0             1.333327        2.009035        1.516784        0.009035        0.016784        0.160588        0.168337      
1.924809        1               1.0            -1.492118        1.924809        1.648107       -0.075191        0.148107       -0.944154       -0.720855      
1.599249        0               1.0             1.201429        2.045400        1.599249        0.045400        0.099249        0.654978        0.708828      
1.358383        0               1.0             0.537000        2.130383        1.358383        0.130383       -0.141617        1.351335        1.079335      
1.588674        0               1.0             0.964497        1.904850        1.588674       -0.095150        0.088674       -1.027425       -0.843600      
1.956222        1               1.0            -0.515698        1.956222        1.551894       -0.043778        0.051894       -0.408286       -0.312614      
1.446200        0               1.0            -0.594744        2.146383        1.446200        0.146383       -0.053800        1.622319        1.422135      
1.359139        0               1.0            -0.118487        2.087488        1.359139        0.087488       -0.140861        1.133650        0.905300      
1.723922        1               1.0             1.579511        1.723922        1.494277       -0.276078       -0.005723       -3.320301       -3.049946      
1.971966        1               1.0            -0.090998        1.971966        1.661377       -0.028034        0.161377       -0.794350       -0.604939      
1.986702        1               1.0            -1.139527        1.986702        1.515532       -0.013298        0.015532       -0.090278       -0.061448      
1.650764        0               1.0             0.002996        1.997334        1.650764       -0.002666        0.150764       -0.200346       -0.046916      
1.431474        0               1.0             0.458221        2.040245        1.431474        0.040245       -0.068526        0.519260        0.410489      
1.386605        0               1.0            -0.029872        2.220120        1.386605        0.220120       -0.113395        2.724234        2.390719      
1.897320        1               1.0            -1.017977        1.897320        1.629064       -0.102680        0.129064       -1.306061       -1.074317      
1.513336        0               1.0             0.240490        2.247866        1.513336        0.247866        0.013336        2.590774        2.356245      
1.957348        1               1.0            -0.686836        1.957348        1.569857       -0.042652        0.069857       -0.523660       -0.411151      
1.995289        1               1.0            -0.710268        1.995289        1.426065       -0.004711       -0.073935       -0.008414       -0.077638      
1.521556        0               1.0             0.571758        2.044719        1.521556        0.044719        0.021556        0.364066        0.340902      
1.398511        0               1.0             0.029350        2.013595        1.398511        0.013595       -0.101489        0.270446        0.155362      
1.992499        1               1.0            -1.136735        1.992499        1.257928       -0.007501       -0.242072        0.446172        0.211600      
1.572280        0               1.0             1.379684        2.015335        1.572280        0.015335        0.072280        0.202722        0.259667      
1.782394        0               1.0            -0.032928        2.088712        1.782394        0.088712        0.282394        0.753499        0.947181      
1.426633        0               1.0            -0.212865        2.074598        1.426633        0.074598       -0.073367        0.782957        0.634993      
1.888002        1               1.0            -0.056858        1.888002        1.553253       -0.111998        0.053253       -1.245313       -1.080063      
1.211935        0               1.0             1.191516        2.173058        1.211935        0.173058       -0.288065        2.251590        1.790467      
1.475427        0               1.0             1.886841        2.019409        1.475427        0.019409       -0.024573        0.272202        0.228219      
1.469597        0               1.0             0.086611        2.027006        1.469597        0.027006       -0.030403        0.318770        0.261361      
1.478257        0               1.0            -0.318402        2.050828        1.478257        0.050828       -0.021743        0.740218        0.667646      
1.945919        1               1.0            -0.720848        1.945919        1.450171       -0.054081       -0.049829       -0.637765       -0.633513      
1.478743        0               1.0             1.371618        1.959672        1.478743       -0.040328       -0.021257       -0.228892       -0.209821      
2.000926        1               1.0            -0.551898        2.000926        1.595160        0.000926        0.095160        0.065858        0.160092      
1.467196        0               1.0             1.476243        1.922409        1.467196       -0.077591       -0.032804       -0.823569       -0.778782      
1.582023        0               1.0             0.861216        1.861595        1.582023       -0.138405        0.082023       -1.965001       -1.744572      
1.948754        1               1.0            -0.636186        1.948754        1.554040       -0.051246        0.054040       -0.673974       -0.568689      
1.397307        0               1.0             1.631423        1.946193        1.397307       -0.053807       -0.102693       -0.531144       -0.580029      
1.621526        0               1.0             0.276851        1.931361        1.621526       -0.068639        0.121526       -0.871733       -0.681568      
1.465221        0               1.0             0.623457        1.907777        1.465221       -0.092223       -0.034779       -1.101244       -1.043800      
1.940490        1               1.0            -0.060171        1.940490        1.469076       -0.059510       -0.030924       -0.503388       -0.474801      
2.017669        1               1.0            -0.763851        2.017669        1.449202        0.017669       -0.050798        0.296528        0.228061      
1.895060        1               1.0            -0.721847        1.895060        1.447682       -0.104940       -0.052318       -1.112100       -1.059477      
1.621508        0               1.0             0.716126        2.034399        1.621508        0.034399        0.121508        0.133195        0.220304      
1.461975        0               1.0            -0.134338        2.233143        1.461975        0.233143       -0.038025        2.624821        2.353653      
1.920454        1               1.0            -0.649695        1.920454        1.363503       -0.079546       -0.136497       -0.801721       -0.858672      
1.880550        1               1.0            -0.023307        1.880550        1.636648       -0.119450        0.136648       -1.515839       -1.259742      
1.977114        1               1.0            -0.127684        1.977114        1.588636       -0.022886        0.088636       -0.462636       -0.351114      
1.611095        0               1.0             1.492035        1.949940        1.611095       -0.050060        0.111095       -0.582358       -0.421202      
1.527154        0               1.0            -0.560167        2.065692        1.527154        0.065692        0.027154        0.661718        0.623180      
1.855656        1               1.0             0.120812        1.855656        1.510661       -0.144344        0.010661       -1.440076       -1.285071      
1.444631        0               1.0             2.379520        2.119027        1.444631        0.119027       -0.055369        1.539308        1.364912      
1.650344        0               1.0            -0.036896        2.084204        1.650344        0.084204        0.150344        0.914290        0.980431      
1.543916        0               1.0             1.041502        1.854465        1.543916       -0.145535        0.043916       -1.471942       -1.282491      
1.683048        0               1.0             0.093043        2.139198        1.683048        0.139198        0.183048        1.513597        1.557447      
1.507674        0               1.0            -0.953961        2.109049        1.507674        0.109049        0.007674        1.055266        0.953892      
2.014433        1               1.0            -0.666391        2.014433        1.380512        0.014433       -0.119488        0.412434        0.278513      
1.623588        0               1.0             1.654813        2.097777        1.623588        0.097777        0.123588        0.786107        0.811918      
1.476819        0               1.0             0.196484        2.109439        1.476819        0.109439       -0.023181        1.016342        0.883722      
1.407527        0               1.0             1.430092        1.859948        1.407527       -0.140052       -0.092473       -1.406841       -1.359262      
1.535955        0               1.0             0.098472        1.997030        1.535955       -0.002970        0.035955       -0.393272       -0.354347      
1.850199        1               1.0             0.025457        1.850199        1.556738       -0.149801        0.056738       -1.774558       -1.568019      
1.549190        0               1.0             0.220491        1.991558        1.549190       -0.008442        0.049190       -0.267710       -0.210078      
1.466834        0               1.0             1.722311        1.882503        1.466834       -0.117497       -0.033166       -1.128432       -1.044101      
1.428360        0               1.0             0.780485        2.010370        1.428360        0.010370       -0.071640        0.146678        0.064667      
1.510993        0               1.0             1.812537        2.061802        1.510993        0.061802        0.010993        0.504274        0.453465      
1.449098        0               1.0             0.015257        2.061383        1.449098        0.061383       -0.050902        0.500123        0.387838      
2.095258        1               1.0            -1.753389        2.095258        1.595245        0.095258        0.095245        0.779344        0.779330      
1.914507        1               1.0            -0.393200        1.914507        1.417121       -0.085493       -0.082879       -0.825698       -0.823083      
1.714926        0               1.0             0.724169        1.998315        1.714926       -0.001685        0.214926       -0.219304       -0.002692      
1.558788        0               1.0            -0.226606        2.161966        1.558788        0.161966        0.058788        1.534636        1.431459      
1.622225        0               1.0            -0.262293        2.040811        1.622225        0.040811        0.122225        0.262771        0.344185      
1.872003        1               1.0             0.342304        1.872003        1.532336       -0.127997        0.032336       -1.598307       -1.437975      
1.682929        0               1.0             1.144493        2.057547        1.682929        0.057547        0.182929        0.254214        0.379597      
1.690553        0               1.0            -0.147099        2.031389        1.690553        0.031389        0.190553        0.175830        0.334994      
1.366061        0               1.0             0.408244        2.093942        1.366061        0.093942       -0.133939        1.214756        0.986875      
1.934070        1               1.0            -0.488138        1.934070        1.269660       -0.065930       -0.230340       -0.568599       -0.733008      
1.997224        1               1.0            -0.447674        1.997224        1.531773       -0.002776        0.031773        0.001303        0.035851      
2.092225        1               1.0            -2.330223        2.092225        1.593196        0.092225        0.093196        0.965285        0.966256      
2.182793        1               1.0            -1.638390        2.182793        1.484555        0.182793       -0.015445        2.147567        1.949330      
1.463111        0               1.0             0.497828        2.028463        1.463111        0.028463       -0.036889        0.174805        0.109453      
1.396968        0               1.0             1.447034        1.898814        1.396968       -0.101186       -0.103032       -1.148145       -1.149991      
1.898210        1               1.0            -2.197789        1.898210        1.438593       -0.101790       -0.061407       -0.831278       -0.790895      
1.962311        1               1.0            -0.615399        1.962311        1.402082       -0.037689       -0.097918       -0.303175       -0.363404      
1.411178        0               1.0             0.370434        2.116007        1.411178        0.116007       -0.088822        1.647155        1.442327      
1.871130        1               1.0            -1.478754        1.871130        1.586407       -0.128870        0.086407       -1.532644       -1.317367      
1.387472        0               1.0             0.195103        1.997422        1.387472       -0.002578       -0.112528        0.357575        0.247625      
1.570647        0               1.0             0.341240        2.094890        1.570647        0.094890        0.070647        1.078681        1.054437      
1.578819        0               1.0             0.858809        2.048863        1.578819        0.048863        0.078819        0.232768        0.262725      
1.342262        0               1.0            -0.422921        2.120914        1.342262        0.120914       -0.157738        1.428091        1.149438      
1.538071        0               1.0             2.422647        2.164484        1.538071        0.164484        0.038071        1.983870        1.857458      
2.070411        1               1.0            -1.493539        2.070411        1.701371        0.070411        0.201371        0.759241        0.890201      
1.284782        0               1.0             0.635896        2.068978        1.284782        0.068978       -0.215218        1.021884        0.737689      
1.578696        0               1.0             1.060415        1.959329        1.578696       -0.040671        0.078696       -0.353138       -0.233771      
1.384702        0               1.0             0.926912        2.003850        1.384702        0.003850       -0.115298       -0.103326       -0.222475      
1.587125        0               1.0             0.995359        2.176473        1.587125        0.176473        0.087125        1.668075        1.578727      
1.770615        1               1.0            -0.164072        1.770615        1.575351       -0.229385        0.075351       -2.585527       -2.280791      
1.933363        1               1.0            -1.043501        1.933363        1.554545       -0.066637        0.054545       -0.674957       -0.553776      
1.556655        0               1.0             0.520848        2.041952        1.556655        0.041952        0.056655        0.464680        0.479383      
1.527288        0               1.0             0.382826        2.098162        1.527288        0.098162        0.027288        1.130775        1.059901      
2.157957        1               1.0            -1.614224        2.157957        1.436811        0.157957       -0.063189        1.945643        1.724497      
1.457386        0               1.0             0.707750        2.073102        1.457386        0.073102       -0.042614        1.072524        0.956808      
1.465302        0               1.0             0.289282        2.149128        1.465302        0.149128       -0.034698        1.504979        1.321152      
1.992545        1               1.0            -0.817472        1.992545        1.319645       -0.007455       -0.180355       -0.047630       -0.220530      
1.503488        0               1.0             0.810495        2.129492        1.503488        0.129492        0.003488        1.346189        1.220185      
1.990295        1               1.0            -0.607114        1.990295        1.621704       -0.009705        0.121704       -0.046887        0.084522      
1.464278        0               1.0             0.205873        2.044471        1.464278        0.044471       -0.035722        0.167853        0.087661      
1.487220        0               1.0             0.936714        1.986265        1.487220       -0.013735       -0.012780       -0.057947       -0.056992      
1.993725        1               1.0            -0.595233        1.993725        1.542033       -0.006275        0.042033       -0.071890       -0.023582      
1.930193        1               1.0            -0.929343        1.930193        1.598886       -0.069807        0.098886       -0.861836       -0.693144      
1.987313        1               1.0            -0.681978        1.987313        1.456434       -0.012687       -0.043566       -0.126322       -0.157201      
1.370678        0               1.0            -0.443318        2.155265        1.370678        0.155265       -0.129322        1.636391        1.351805      
1.494576        0               1.0             1.056640        1.878924        1.494576       -0.121076       -0.005424       -1.478032       -1.362380      
1.456211        0               1.0             0.131757        2.024526        1.456211        0.024526       -0.043789        0.439308        0.370992      
1.392224        0               1.0            -0.273353        2.094199        1.392224        0.094199       -0.107776        0.981551        0.779575      
1.548149        0               1.0             0.238588        1.982279        1.548149       -0.017721        0.048149       -0.183617       -0.117746      
1.410697        0               1.0             2.165358        2.037436        1.410697        0.037436       -0.089303        0.419917        0.293178      
1.506734        0               1.0             1.070513        1.981921        1.506734       -0.018079        0.006734       -0.414380       -0.389567      
1.868818        1               1.0             0.329330        1.868818        1.216484       -0.131182       -0.283516       -1.421961       -1.574295      
2.030356        1               1.0            -1.259102        2.030356        1.612450        0.030356        0.112450        0.155363        0.237457      
1.431385        0               1.0            -0.411021        2.087225        1.431385        0.087225       -0.068615        0.976450        0.820611      
1.564731        0               1.0             0.700608        2.091826        1.564731        0.091826        0.064731        0.720071        0.692975      
1.413892        0               1.0            -0.211127        2.063602        1.413892        0.063602       -0.086108        0.835535        0.685825      
1.427018        0               1.0             0.760469        2.044500        1.427018        0.044500       -0.072982        0.666313        0.548832      
1.823166        1               1.0            -1.294887        1.823166        1.490819       -0.176834       -0.009181       -2.011417       -1.843764      
1.484716        0               1.0             0.059513        1.982964        1.484716       -0.017036       -0.015284       -0.172743       -0.170991      
2.061535        1               1.0            -1.283583        2.061535        1.464725        0.061535       -0.035275        0.632640        0.535831      
1.817391        1               1.0             0.087601        1.817391        1.482558       -0.182609       -0.017442       -2.080131       -1.914964      
1.536582        0               1.0             1.157898        1.967945        1.536582       -0.032055        0.036582       -0.400273       -0.331635      
1.897760        1               1.0            -0.779934        1.897760        1.677457       -0.102240        0.177457       -1.042976       -0.763279      
1.427277        0               1.0             1.564294        1.953761        1.427277       -0.046239       -0.072723       -0.362545       -0.389028      
1.350045        0               1.0             1.259206        2.095017        1.350045        0.095017       -0.149955        1.109287        0.864314      
1.409778        0               1.0             0.074508        2.072111        1.409778        0.072111       -0.090222        0.776799        0.614467      
1.544182        0               1.0             0.817698        1.947430        1.544182       -0.052570        0.044182       -0.201486       -0.104734      
1.895368        1               1.0            -1.206226        1.895368        1.655762       -0.104632        0.155762       -1.390950       -1.130556      
1.492662        0               1.0            -0.192686        2.028167        1.492662        0.028167       -0.007338        0.010829       -0.024676      
1.526874        0               1.0             0.508016        1.997222        1.526874       -0.002778        0.026874        0.002486        0.032139      
1.535748        0               1.0             0.512005        2.080665        1.535748        0.080665        0.035748        0.862767        0.817849      
1.897867        1               1.0            -0.588085        1.897867        1.556488       -0.102133        0.056488       -1.242016       -1.083395      
1.363569        0               1.0             0.789041        2.061101        1.363569        0.061101       -0.136431        0.781287        0.583755      
1.488944        0               1.0             1.333904        2.191515        1.488944        0.191515       -0.011056        2.328123        2.125552      
1.646050        0               1.0            -0.187845        2.036266        1.646050        0.036266        0.146050        0.111408        0.221192      
1.952125        1               1.0            -0.538029        1.952125        1.441075       -0.047875       -0.058925       -0.335800       -0.346850      
1.879196        1               1.0            -0.959129        1.879196        1.414947       -0.120804       -0.085053       -1.198061       -1.162310      
1.999758        1               1.0            -2.093928        1.999758        1.553568       -0.000242        0.053568       -0.103619       -0.049808      
1.498110        0               1.0            -0.612640        2.061231        1.498110        0.061231       -0.001890        0.882521        0.819400      
1.987155        1               1.0            -0.213062        1.987155        1.580186       -0.012845        0.080186       -0.280590       -0.187559      
1.436369        0               1.0             0.694487        2.217228        1.436369        0.217228       -0.063631        2.531480        2.250620      
1.942827        1               1.0            -1.899649        1.942827        1.578802       -0.057173        0.078802       -0.888791       -0.752816      
1.442423        0               1.0            -0.341389        2.009964        1.442423        0.009964       -0.057577        0.277653        0.210112      
1.508932        0               1.0             0.379018        2.011663        1.508932        0.011663        0.008932        0.114745        0.112014      
1.487414        0               1.0             0.248976        1.994535        1.487414       -0.005465       -0.012586        0.011864        0.004743      
1.494199        0               1.0             0.405239        2.061357        1.494199        0.061357       -0.005801        0.772822        0.705664      
2.065136        1               1.0            -0.962719        2.065136        1.563386        0.065136        0.063386        0.663799        0.662049      
1.549316        0               1.0             0.604426        1.987237        1.549316       -0.012763        0.049316       -0.337568       -0.275490      
2.096290        1               1.0            -1.022965        2.096290        1.472346        0.096290       -0.027654        0.976479        0.852534      
1.552564        0               1.0             0.301821        1.996330        1.552564       -0.003670        0.052564       -0.219009       -0.162775      
1.576242        0               1.0            -0.530997        2.144675        1.576242        0.144675        0.076242        1.323221        1.254788      
1.460642        0               1.0             0.483377        1.904044        1.460642       -0.095956       -0.039358       -1.012008       -0.955410      
2.067707        1               1.0            -1.202652        2.067707        1.495014        0.067707       -0.004986        0.631438        0.558745      
1.488072        0               1.0             1.143532        1.860255        1.488072       -0.139745       -0.011928       -1.465098       -1.337280      
1.968557        1               1.0            -0.599229        1.968557        1.514228       -0.031443        0.014228       -0.424943       -0.379273      
1.406836        0               1.0             1.345884        2.032527        1.406836        0.032527       -0.093164        0.504398        0.378708      
1.350294        0               1.0             1.202716        1.783040        1.350294       -0.216960       -0.149706       -2.250029       -2.182776      
1.882181        1               1.0            -1.523596        1.882181        1.341447       -0.117819       -0.158553       -1.029998       -1.070732      
1.349893        0               1.0             0.096157        1.988117        1.349893       -0.011883       -0.150107        0.101491       -0.036733      
1.829807        1               1.0            -0.073686        1.829807        1.484417       -0.170193       -0.015583       -1.735048       -1.580439      
1.909967        1               1.0            -0.823928        1.909967        1.409981       -0.090033       -0.090019       -0.784454       -0.784441      
1.375148        0               1.0             0.197377        2.033153        1.375148        0.033153       -0.124852        0.405739        0.247735      
1.549322        0               1.0            -0.090192        2.035444        1.549322        0.035444        0.049322        0.474013        0.487892      
1.530226        0               1.0             1.942591        1.955269        1.530226       -0.044731        0.030226       -0.617243       -0.542286      
1.948007        1               1.0            -0.489277        1.948007        1.721525       -0.051993        0.221525       -0.898280       -0.624762      
1.914495        1               1.0            -0.023597        1.914495        1.437811       -0.085505       -0.062189       -1.130617       -1.107302      
1.834409        1               1.0            -1.497879        1.834409        1.540940       -0.165591        0.040940       -1.851786       -1.645256      
1.941348        1               1.0            -0.574437        1.941348        1.489559       -0.058652       -0.010441       -0.738269       -0.690058      
1.356410        0               1.0             0.573579        2.182009        1.356410        0.182009       -0.143590        1.977214        1.651615      
