Y               D               const           X2              X3              Y1              Y0              U1              U0              V             
1.022090        1               1.0             0.094221        1.927325        1.022090        0.488186       -0.030203       -0.035369       -1.906505e+00  
0.179471        1               1.0            -1.248272        0.252556        0.179471        0.221251       -0.127738        0.033319       -3.501661e-01  
1.206981        1               1.0             0.412823       -1.615833        1.206981        0.719519       -0.022136        0.116313       -1.573533e-01  
1.087784        1               1.0             0.351249       -0.188261        1.087784        0.672590       -0.107159        0.084778       -7.488043e-01  
0.410606        0               1.0            -0.327661        1.096256        0.759364        0.410606       -0.058784       -0.007479        6.633026e-01  
0.098479        0               1.0            -1.860681       -0.524021       -0.270951        0.098479       -0.238273        0.063650        1.503374e+00  
0.672044        0               1.0             0.521202        0.264795        1.207461        0.672044       -0.081806        0.041743        8.809673e-01  
0.605987        1               1.0            -0.771785        0.005921        0.605987        0.477209        0.034328        0.170155        1.089197e-01  
0.314111        1               1.0            -1.110044        0.025360        0.314111        0.332287       -0.069814        0.109798       -2.245804e-01  
0.727174        1               1.0            -0.292591       -0.852623        0.727174        0.310301       -0.110438       -0.116551        1.337055e-02  
1.030843        1               1.0             0.063489       -0.087081        1.030843        0.438636       -0.004393       -0.077237        2.672080e-01  
0.304407        1               1.0            -1.507701        0.273704        0.304407        0.294271        0.141181        0.171196       -1.855170e+00  
0.548542        1               1.0            -0.810439        0.617583        0.548542        0.253333       -0.001665       -0.044057       -8.023598e-01  
1.067617        1               1.0            -0.115295       -1.431610        1.067617        0.544776        0.131606        0.073600       -8.927044e-01  
0.373301        1               1.0            -0.974696        0.762670        0.373301        0.201335       -0.085743       -0.054991       -6.508414e-01  
1.226236        1               1.0             0.324757       -0.723509        1.226236        0.580812        0.045996       -0.000377       -1.167454e+00  
0.612947        1               1.0            -0.576972       -0.780230        0.612947        0.316908       -0.066834       -0.038849        1.997222e-01  
0.848296        0               1.0             0.583017        1.736670        1.152944        0.848296       -0.170631        0.202541        1.112775e-01  
0.619347        1               1.0            -0.780906       -0.187800        0.619347        0.280615        0.052750       -0.024159       -1.407881e+00  
0.972478        0               1.0             0.991095        1.425823        1.462864        0.972478       -0.087193        0.224704        2.581069e-02  
1.039495        1               1.0            -0.020719        0.032076        1.039495        0.502600        0.050994        0.007780       -1.053662e-01  
0.133762        0               1.0            -1.108099       -1.129863        0.460203        0.133762        0.075198       -0.089214        8.972818e-01  
1.383180        1               1.0             0.208569        0.332024        1.383180        0.550966        0.267424       -0.001176       -6.565539e-01  
1.160713        1               1.0             0.591807       -0.730702        1.160713        0.741556       -0.167740        0.093604        5.272971e-01  
0.466973        1               1.0            -0.968172        1.306943        0.466973        0.198141        0.004309       -0.059816       -1.998818e+00  
1.076406        1               1.0            -0.021807       -1.796913        1.076406        0.632785        0.088509        0.138237        1.051339e-01  
0.757438        1               1.0            -0.403860       -0.311450        0.757438        0.326930       -0.018419       -0.072105        2.841023e-01  
0.633712        0               1.0             0.198875       -0.742490        0.960902        0.633712       -0.149474        0.083993        9.402112e-01  
1.080559        1               1.0             0.103350        0.093612        1.080559        0.413695        0.023200       -0.112143       -1.261386e+00  
0.946113        1               1.0            -0.094991       -0.779244        0.946113        0.548897       -0.001167        0.072644       -2.124328e+00  
0.583953        0               1.0             0.486579        1.642247        1.359129        0.583953        0.089078       -0.037692        4.545683e-01  
0.390461        0               1.0            -0.151452       -0.107398        0.890210        0.390461       -0.025734       -0.071676        7.936610e-01  
0.109885        1               1.0            -1.542694       -0.745564        0.109885        0.077816       -0.033920       -0.036510        2.676434e-01  
0.718923        1               1.0            -0.436425       -1.545790        0.718923        0.453885       -0.038861        0.062991       -1.621437e+00  
1.614218        1               1.0             1.140976        0.151185        1.614218        0.729576       -0.019024       -0.055668       -3.240945e-01  
0.848561        1               1.0            -0.451991        0.534955        0.848561        0.338324        0.099416       -0.048679        2.590246e-02  
-0.078447        0               1.0            -1.886343       -0.645127       -0.125389       -0.078447       -0.078469       -0.106861        1.822357e+00  
0.794668        0               1.0             1.231531       -1.652724        1.626071        0.794668       -0.057428       -0.013214        2.234011e+00  
0.410096        0               1.0            -0.290351        0.867928        0.917529        0.410096        0.078674       -0.017316        1.667304e+00  
0.586589        0               1.0             0.381301       -0.153333        1.363155        0.586589        0.151532       -0.008736        8.072728e-01  
0.765927        1               1.0            -0.354155       -0.464782        0.765927        0.594452       -0.037517        0.182991       -2.243914e-01  
0.625973        1               1.0            -0.648562       -1.300728        0.625973        0.286637       -0.014075       -0.051223       -6.419813e-01  
0.246487        1               1.0            -1.341720       -0.118903        0.246487        0.354767       -0.008858        0.190197       -1.754523e-01  
0.732300        0               1.0             0.661738        0.749577        1.249101        0.732300       -0.118163        0.066865        1.680573e+00  
-0.056574        1               1.0            -1.860272        0.076585       -0.056574        0.095431       -0.024123        0.060499       -1.348534e+00  
1.388201        1               1.0             0.368942       -0.363501        1.388201        0.465502        0.183438       -0.126733        2.141283e-01  
0.994565        0               1.0             1.942257        0.113077        1.872051        0.994565       -0.205902        0.009001        8.351245e-01  
0.995045        1               1.0            -0.054568       -0.472381        0.995045        0.556858        0.025330        0.070500       -1.655600e+00  
1.493295        1               1.0             0.778032        0.575020        1.493295        0.658088        0.061488       -0.036420       -1.144876e+00  
0.550369        0               1.0             0.186131        0.791246        1.028511        0.550369       -0.074792        0.003836        1.011286e+00  
0.142895        1               1.0            -1.719414       -0.765371        0.142895        0.133113        0.097169        0.062967       -1.110010e+00  
0.715511        0               1.0             0.566527       -0.021343        1.418077        0.715511        0.103655        0.073879        1.769653e+00  
1.237945        1               1.0             0.144436       -0.044849        1.237945        0.717602        0.157783        0.181493        3.219806e-02  
0.457778        0               1.0             0.037230        0.021188        1.109987        0.457778        0.089324       -0.051530        2.212077e+00  
1.319300        1               1.0             0.790998        1.214437        1.319300        0.647967       -0.119704       -0.049783       -2.956769e-01  
0.449958        0               1.0             0.512147        0.261998        1.358502        0.449958        0.074260       -0.178079        1.271106e+00  
0.558965        0               1.0             0.246283       -0.300381        1.079622        0.558965       -0.057065       -0.002605        5.197209e-01  
1.504370        1               1.0             0.888985       -0.050359        1.504370        0.769953        0.010983        0.047707       -7.862524e-01  
1.093191        0               1.0             2.179973        0.582861        2.135458        1.093191       -0.074428        0.048198        8.557088e-01  
1.685752        1               1.0             1.074014        0.121552        1.685752        0.747949        0.089675       -0.020554       -1.289858e+00  
0.416003        0               1.0             0.042518       -0.808532        1.069819        0.416003        0.046222       -0.094626        7.020899e-01  
0.424393        1               1.0            -0.753480        0.267509        0.424393        0.359119       -0.157426        0.047489       -1.027621e+00  
0.119862        0               1.0            -1.284555        1.480324        0.228656        0.119862       -0.058416       -0.059000       -1.804501e-01  
0.315105        0               1.0            -0.441240        1.065296        0.796566        0.315105        0.041454       -0.074585        2.806099e-01  
1.131563        1               1.0             0.115255       -0.549139        1.131563        0.688453        0.067597        0.159639       -2.150532e-01  
1.251862        1               1.0             0.622408       -0.846042        1.251862        0.654629       -0.093574       -0.000973       -3.832233e-02  
0.522982        1               1.0            -0.880264       -0.040081        0.522982        0.252100        0.011529       -0.027834       -7.368172e-03  
1.657257        1               1.0             1.377957       -0.950333        1.657257        0.858715       -0.107509        0.014226        1.575575e-01  
0.172470        0               1.0            -1.447701        0.857259        0.293112        0.172470        0.096586        0.034396        5.285991e-01  
0.629785        0               1.0             0.225751        0.279229        1.080894        0.629785       -0.044398        0.073348        1.016749e+00  
0.678180        0               1.0             0.270324        1.443549        1.106398        0.678180       -0.043632        0.110599        8.265458e-02  
0.980754        1               1.0             0.234763        0.174379        0.980754        0.410653       -0.149540       -0.148038        2.697822e-01  
0.315879        0               1.0             0.163113        1.563959        1.059172        0.315879       -0.031355       -0.224899        1.060679e+00  
-0.149369        1               1.0            -1.835697       -0.492977       -0.149369        0.040143       -0.130557       -0.000933        3.485810e-01  
0.771684        0               1.0             0.379093        1.662854        1.272387        0.771684        0.061990        0.176911        1.312173e+00  
0.934234        1               1.0            -0.051419        0.428954        0.934234        0.546304       -0.037229        0.059159       -4.857319e-01  
0.657863        1               1.0            -0.567453        0.123060        0.657863        0.313132       -0.027201       -0.045005       -1.898129e+00  
0.962653        1               1.0             0.158604       -0.554881        0.962653        0.588457       -0.125371        0.048806        1.555521e-01  
1.258307        1               1.0             0.663627        0.512777        1.258307        0.702547       -0.110006        0.036640       -4.009183e-01  
0.224857        1               1.0            -1.432806       -1.038135        0.224857       -0.030163        0.020064       -0.171962       -1.791816e+00  
0.395342        1               1.0            -1.059616       -0.611034        0.395342        0.334619       -0.016571        0.099523       -3.226145e-01  
0.794104        0               1.0             2.066638        2.731517        2.121811        0.794104       -0.025173       -0.222555       -1.181923e-01  
0.488195        0               1.0            -0.180903       -0.649895        0.877504        0.488195       -0.022094        0.033421        1.013396e+00  
1.921901        1               1.0             1.362998       -0.413576        1.921901        0.971245        0.165437        0.130496       -1.417773e-02  
0.576188        1               1.0            -0.680788       -1.395968        0.576188        0.437444       -0.045975        0.107641       -3.579397e-02  
0.784686        1               1.0            -0.022380        0.516784        0.784686        0.469914       -0.202893       -0.024491       -1.908113e+00  
1.174485        1               1.0             0.260130        0.471025        1.174485        0.697579        0.030113        0.132547       -1.431744e+00  
1.131847        1               1.0             0.073579       -0.018030        1.131847        0.484972        0.091011       -0.033423       -3.034596e-01  
0.766159        0               1.0             1.131224        0.146119        1.785895        0.766159        0.158066       -0.016647        7.464968e-01  
0.577676        1               1.0            -0.871586        0.164789        0.577676        0.295253        0.061407        0.013150       -1.346418e+00  
0.626480        1               1.0            -0.657249        0.291060        0.626480        0.268409       -0.008747       -0.067279       -2.738435e-01  
0.525713        1               1.0            -0.451110        0.652013        0.525713        0.251720       -0.223921       -0.135503       -1.210160e-01  
1.008415        0               1.0             2.118701       -0.283198        2.139645        1.008415       -0.036234       -0.021260        6.670063e-01  
0.245843        1               1.0            -1.538416       -0.919473        0.245843        0.158372        0.099664        0.042976       -9.197755e-01  
1.152480        1               1.0             0.240583       -1.212370        1.152480        0.451410        0.018956       -0.108736        6.475275e-01  
0.380343        1               1.0            -1.187257        0.683151        0.380343        0.313699        0.039270        0.110513       -7.034694e-01  
0.570944        0               1.0            -0.097213       -0.606642        0.931478        0.570944       -0.014569        0.095247        6.626320e-01  
1.053587        1               1.0             0.035590       -0.660621        1.053587        0.471849        0.033834       -0.037048        4.547270e-01  
0.726313        0               1.0             0.553805       -0.301697        1.308270        0.726313        0.000909        0.087862        1.150286e+00  
0.179848        1               1.0            -1.164708       -1.004731        0.179848        0.220916       -0.173738        0.012093       -1.016710e-01  
-0.207768        0               1.0            -2.293101        0.466715       -0.292472       -0.207768       -0.019801       -0.134492        2.784790e-01  
0.666514        1               1.0            -0.574923        0.104219        0.666514        0.394468       -0.014404        0.038199        2.878229e-01  
0.711570        0               1.0             0.309431        0.789229        1.148192        0.711570       -0.023542        0.134212        1.085997e+00  
0.487433        0               1.0            -0.352886       -0.188695        0.874148        0.487433        0.070000        0.075655        1.683799e+00  
0.660858        1               1.0            -0.360772        2.081042        0.660858        0.437393       -0.138913        0.027586       -1.190580e+00  
0.901435        0               1.0             2.615306        1.131991        2.387916        0.901435       -0.063579       -0.252391        6.369270e-01  
1.299095        1               1.0             0.460657        1.052693        1.299095        0.595104        0.043430       -0.020061       -1.106974e+00  
0.263907        1               1.0            -1.380911        1.048107        0.263907        0.058256        0.030313       -0.096517       -1.414010e+00  
0.827979        1               1.0            -0.171567       -0.652615        0.827979        0.570889       -0.076801        0.113781        3.618220e-01  
0.557347        1               1.0            -0.536021        0.202564        0.557347        0.420487       -0.145161        0.054492       -4.103154e-01  
0.653073        0               1.0            -0.317825        1.107430        0.900790        0.653073        0.077182        0.232529       -1.831328e-02  
0.939628        1               1.0             0.230789        0.788070        0.939628        0.581691       -0.188460        0.023994       -4.751825e-01  
-0.226509        0               1.0            -2.779655        1.111153       -0.411283       -0.226509        0.131425       -0.031596        5.935941e-01  
0.745317        1               1.0            -0.640427       -0.737687        0.745317        0.372804        0.100754        0.032911        6.114239e-01  
0.916698        1               1.0            -0.307288        0.623215        0.916698        0.454096        0.087242        0.030918       -6.482935e-01  
0.567037        0               1.0             0.633799        1.135095        1.259480        0.567037       -0.092278       -0.091413        8.421319e-01  
0.858599        1               1.0            -0.134918       -0.585805        0.858599        0.535728       -0.066521        0.069457       -1.161838e-01  
1.195904        1               1.0             0.525207        0.233716        1.195904        0.687409       -0.095586        0.056107       -2.313721e-01  
1.412669        1               1.0             0.858437        0.334805        1.412669        0.580463       -0.063763       -0.134146       -1.047986e-01  
0.751711        0               1.0             1.282289       -1.492995        1.884432        0.751711        0.172762       -0.068861        1.287916e+00  
1.504835        1               1.0             0.888246        0.187793        1.504835        0.827140        0.011858        0.105079        2.615625e-01  
0.863409        1               1.0            -0.454139       -0.655279        0.863409        0.392625        0.115456        0.006159       -4.472738e-01  
0.149663        0               1.0            -1.770194        0.047920       -0.156936        0.149663       -0.174478        0.092212        8.974567e-01  
0.922353        0               1.0             1.586995       -1.648977        1.990262        0.922353        0.109480        0.025604        1.911357e+00  
1.335353        1               1.0             0.236527       -0.584280        1.335353        0.600737        0.204080        0.041606       -1.105026e+00  
0.619069        1               1.0            -0.427865       -1.847600        0.619069        0.321206       -0.143466       -0.071828       -1.281982e+00  
0.705557        0               1.0             1.208343        0.045183        1.664850        0.705557       -0.005781       -0.096529        7.538993e-01  
0.270644        0               1.0            -0.714782       -0.058623        0.560085        0.270644       -0.043211       -0.050660        1.166754e+00  
1.641075        1               1.0             1.197168       -1.187191        1.641075        0.947769       -0.023353        0.148477       -8.206425e-03  
0.407443        0               1.0            -0.066909        1.462579        1.105098        0.407443        0.142232       -0.075830        8.918826e-01  
-0.124796        1               1.0            -2.221252       -0.009640       -0.124796       -0.250766        0.107999       -0.195453        3.491058e-01  
-0.688695        1               1.0            -3.075657        0.162424       -0.688695       -0.111655        0.018294        0.157260       -8.265015e-01  
0.314956        0               1.0            -0.423397        1.589443        0.815761        0.314956        0.050747       -0.079195       -1.967908e-01  
0.938939        1               1.0            -0.180340       -1.417852        0.938939        0.459266        0.039028        0.004351       -6.510550e-01  
0.881175        1               1.0            -0.386188       -0.867773        0.881175        0.231794        0.095509       -0.171659       -2.844288e-01  
-0.060278        0               1.0            -2.102992        1.142643       -0.244045       -0.060278       -0.076884       -0.034530        4.994083e-01  
0.257606        0               1.0            -1.258731        0.675589        0.195740        0.257606       -0.105665        0.072289        9.016688e-01  
0.699170        0               1.0             0.878814        1.451340        1.333069        0.699170       -0.154672       -0.020533        1.047860e+00  
0.311486        1               1.0            -1.396313        0.391631        0.311486        0.179591        0.086440        0.028670        1.190918e-01  
0.464030        0               1.0            -0.301792       -0.493391        0.877659        0.464030        0.045154        0.039478        1.265898e+00  
0.709972        0               1.0             1.523195        0.710502        2.080069        0.709972        0.234696       -0.170827        1.565296e+00  
1.338363        1               1.0             0.195053        0.448074        1.338363        0.498086        0.230108       -0.050677       -6.132962e-01  
0.926394        1               1.0             0.167053       -1.126063        0.926394        0.469177       -0.166320       -0.072586       -1.303952e+00  
0.606720        0               1.0             0.618082       -0.766482        1.285593        0.606720       -0.057443       -0.047800        1.036584e+00  
1.175550        1               1.0             0.439275        1.318096        1.175550        0.698083       -0.068248        0.088264       -9.090395e-01  
0.218425        0               1.0            -0.746576        1.550447        0.579255        0.218425       -0.006395       -0.094931        1.308405e+00  
0.491249        0               1.0             0.173933       -0.017128        0.979604        0.491249       -0.116929       -0.052234        1.026742e+00  
0.047168        0               1.0            -1.954279       -0.858096       -0.054727        0.047168        0.029897        0.035738        1.097238e+00  
0.297355        1               1.0            -1.448848        0.255060        0.297355        0.202318        0.101466        0.064530       -2.608631e-01  
1.115778        1               1.0             0.621163       -0.363002        1.115778        0.663236       -0.228968        0.007946        3.714432e-01  
0.052554        1               1.0            -1.336250       -1.036213        0.052554        0.105427       -0.205827       -0.060511       -5.991012e-01  
0.383071        0               1.0            -0.320237        1.042843        0.703448        0.383071       -0.118821       -0.036870        5.480075e-01  
0.849298        1               1.0            -0.069745       -1.505377        0.849298        0.660313       -0.111994        0.177749       -1.267399e+00  
0.422179        0               1.0            -0.268928        0.092633        0.946382        0.422179        0.095637       -0.010589        5.661976e-01  
0.991900        1               1.0             0.234782        0.607726        0.991900        0.683557       -0.138404        0.124861       -8.075671e-01  
0.557962        1               1.0            -0.892550       -0.622654        0.557962        0.451416        0.053328        0.174554       -2.592314e-01  
0.138022        0               1.0            -0.775580        0.332671        0.556444        0.138022       -0.013109       -0.168083        8.367269e-01  
0.618625        0               1.0             0.967683        0.437755        1.554840        0.618625        0.017776       -0.123296        9.935548e-01  
0.754622        1               1.0            -0.786565        0.566910        0.754622        0.307495        0.191165        0.004136        1.337125e-01  
2.021593        1               1.0             1.708040       -0.880297        2.021593        0.962204        0.073630        0.035194        4.926492e-01  
0.139697        1               1.0            -1.380447        0.180844        0.139697        0.171535       -0.094155        0.016647        1.849508e-01  
0.009219        1               1.0            -1.863547        0.177494        0.009219        0.046629        0.043488        0.012515        1.312480e-01  
0.600263        1               1.0            -0.668736       -0.585628        0.600263        0.182662       -0.028589       -0.150154       -3.879518e-01  
0.747782        1               1.0            -0.653860        0.488667        0.747782        0.553215        0.110674        0.216680       -2.762682e-02  
0.058587        1               1.0            -1.448276        0.507025        0.058587        0.023913       -0.137620       -0.114018       -1.256731e+00  
1.090739        1               1.0             0.229561       -0.351386        1.090739        0.430660       -0.036667       -0.126730        6.011781e-02  
1.304743        1               1.0             0.838551       -0.358097        1.304743        0.804677       -0.160652        0.095040        4.762497e-01  
0.449364        0               1.0            -0.042128        1.801479        1.039243        0.449364        0.062625       -0.040104        1.179703e+00  
0.260965        0               1.0            -0.954642        0.314940        0.462740        0.260965       -0.007433       -0.000374        1.037084e+00  
0.964522        1               1.0            -0.204510       -0.868846        0.964522        0.502971        0.078025        0.054099       -4.674654e-01  
1.483023        1               1.0             0.665535        0.565251        1.483023        0.660915        0.113651       -0.005469       -6.567838e-02  
1.187948        1               1.0             0.452336        0.600260        1.187948        0.476059       -0.063098       -0.137025       -9.607322e-01  
0.443787        1               1.0            -1.012966        0.507275        0.443787        0.240481        0.005983       -0.006278       -2.273617e+00  
0.603546        0               1.0             0.420050       -1.632390        1.177773        0.603546       -0.055354       -0.001467        1.053027e+00  
1.774122        1               1.0             1.380449       -0.681426        1.774122        0.856201        0.007973        0.011088        6.221329e-01  
0.404311        0               1.0            -0.458428       -0.614996        0.777486        0.404311        0.031914        0.018918        1.335636e+00  
0.653857        0               1.0            -0.157077        0.649246        0.864467        0.653857       -0.048355        0.193126        1.948036e-01  
0.704701        1               1.0            -0.524231       -1.298700        0.704701        0.491141       -0.004351        0.122199        4.632848e-01  
2.099526        1               1.0             2.137182       -0.390090        2.099526        1.105201       -0.086610        0.070906       -9.534912e-01  
0.275303        0               1.0            -0.834371        0.818508        0.545716        0.275303        0.008792       -0.016104        7.332557e-01  
0.984657        0               1.0             2.154234        0.530719        2.320728        0.984657        0.125129       -0.053901        5.035149e-01  
0.040080        0               1.0            -2.032222       -0.698131       -0.183807        0.040080       -0.055924        0.048135        1.840734e+00  
1.306734        1               1.0             0.291108        0.053542        1.306734        0.766558        0.145169        0.193781        3.054275e-01  
0.194296        0               1.0            -0.831874       -0.497619        0.596240        0.194296        0.057930       -0.097736        6.726158e-01  
0.699043        1               1.0            -0.461304        1.647491        0.699043        0.377880       -0.044933       -0.006794       -1.178649e+00  
0.986933        1               1.0             0.007046        1.071796        0.986933        0.576477       -0.016978        0.074715       -1.387906e+00  
0.732979        0               1.0             0.935002        1.059612        1.518375        0.732979       -0.000551       -0.000772        1.451636e+00  
0.773271        0               1.0            -0.197429        1.127465        0.955509        0.773271        0.065082        0.322629        6.042638e-01  
1.220336        1               1.0             0.563836       -1.963180        1.220336        0.562339       -0.092593       -0.078620       -1.006358e+00  
1.419683        1               1.0             1.055616       -0.263247        1.419683        0.607227       -0.166184       -0.156677        1.093154e-01  
0.543217        1               1.0            -0.654606       -0.446797        0.543217        0.346915       -0.093477        0.010567       -9.696558e-01  
0.423461        1               1.0            -0.941114       -0.006303        0.423461        0.316644       -0.054221        0.051923       -1.557283e-01  
1.157619        1               1.0             0.463948        0.390394        1.157619        0.534315       -0.099872       -0.081672       -5.647266e-01  
1.304890        1               1.0             0.628787        0.499658        1.304890        0.796073       -0.044087        0.138876       -3.775666e-01  
0.662900        0               1.0             0.839035       -0.222580        1.340982        0.662900       -0.124682       -0.046859        1.116418e+00  
0.273352        0               1.0            -0.863741        0.887233        0.514680        0.273352       -0.005944       -0.010713        6.890152e-02  
0.048981        0               1.0            -1.199302       -2.437494        0.408456        0.048981        0.074069       -0.151193        2.275364e+00  
-0.025063        0               1.0            -1.783676        1.948935        0.067827       -0.025063        0.057767       -0.079144        4.090004e-01  
0.861623        1               1.0            -0.080671       -0.260931        0.861623        0.489708       -0.093605        0.009875       -7.740359e-01  
0.920708        1               1.0            -0.249760       -1.306978        0.920708        0.250243        0.059325       -0.187317        5.107358e-01  
0.093738        1               1.0            -1.559311       -0.104985        0.093738        0.091006       -0.040844       -0.019166       -2.289522e-01  
1.932359        1               1.0             1.886309        0.401765        1.932359        1.089148       -0.114542        0.117570       -1.316823e+00  
1.495920        1               1.0             1.121650       -0.830186        1.495920        0.709361       -0.126595       -0.071051       -9.467078e-01  
0.456882        0               1.0             0.011759       -0.409307        1.157125        0.456882        0.150598       -0.046058        1.587957e+00  
1.066551        1               1.0             0.150905        0.127315        1.066551        0.622700       -0.017201        0.084974       -1.553909e+00  
0.968340        1               1.0            -0.205097       -0.568019        0.968340        0.576388        0.082169        0.127662       -1.124973e+00  
1.100782        1               1.0             0.177665       -0.747617        1.100782        0.683776        0.002178        0.139359       -6.081897e-01  
0.979418        1               1.0            -0.110105        0.528463        0.979418        0.310960        0.040526       -0.161513       -3.915847e-01  
0.707413        0               1.0             0.530033        0.909364        1.343018        0.707413        0.048849        0.074905        7.084581e-01  
1.189028        1               1.0             0.412318        0.706052        1.189028        0.487078       -0.039808       -0.116001       -1.189084e-01  
0.610738        0               1.0            -0.273390        2.309224        0.936853        0.610738        0.088584        0.179086       -2.209420e-01  
0.210971        0               1.0            -0.611301       -0.403526        0.605358        0.210971       -0.055370       -0.136204        1.119990e+00  
1.658829        1               1.0             1.186974       -1.606759        1.658829        0.862933        0.000058        0.066190        9.056579e-01  
1.104192        1               1.0             0.241971       -0.287265        1.104192        0.633993       -0.030102        0.073500       -4.518139e-01  
0.679131        0               1.0             0.462254       -0.590037        1.136703        0.679131       -0.119848        0.063567        1.867691e+00  
0.204029        0               1.0            -1.054521       -0.235094        0.388948        0.204029       -0.025792       -0.032340        5.150708e-01  
0.553885        0               1.0             0.406494        0.038459        1.430704        0.553885        0.205100       -0.047738        1.032081e+00  
1.491685        1               1.0             0.769763       -0.297216        1.491685        0.748208        0.064466        0.055767       -8.639094e-01  
1.604900        1               1.0             1.185476        0.133600        1.604900        0.696546       -0.053039       -0.099823        5.699443e-02  
0.719216        0               1.0             1.193167        0.509681        1.566241        0.719216       -0.095966       -0.079075        3.191340e-01  
-0.158468        1               1.0            -2.052269       -1.764341       -0.158468       -0.134935       -0.019459       -0.121868        6.935468e-01  
0.102195        1               1.0            -1.556883       -0.260400        0.102195        0.093708       -0.033735       -0.017072       -1.783722e+00  
0.869636        1               1.0            -0.208324       -0.380076        0.869636        0.360331       -0.014744       -0.087588       -5.507093e-01  
0.478956        0               1.0             0.384523       -0.513128        1.241668        0.478956        0.028257       -0.117175        6.518876e-01  
1.705873        1               1.0             1.497824       -1.278469        1.705873        0.824563       -0.125419       -0.049893       -2.081948e-01  
0.342961        0               1.0            -0.601065        0.427904        0.551153        0.342961       -0.115256       -0.006772        1.424711e+00  
0.371827        0               1.0            -1.030730        0.441074        0.448715        0.371827        0.020770        0.129510        7.662484e-01  
0.054928        1               1.0            -1.827504       -1.528029        0.054928        0.005832        0.069193       -0.037292       -7.971818e-01  
0.059666        0               1.0            -1.339546        0.299675        0.392851        0.059666        0.136299       -0.105447        1.401857e+00  
0.546574        1               1.0            -0.811922       -0.414750        0.546574        0.183692       -0.002809       -0.113327       -9.948834e-01  
1.208951        1               1.0             0.548960        1.132644        1.208951        0.530845       -0.095721       -0.106395       -8.946544e-01  
0.540157        0               1.0             0.166185        0.919090        1.140301        0.540157        0.048068       -0.001389        1.486543e-01  
1.128901        1               1.0             0.554038        0.791873        1.128901        0.654891       -0.178590        0.016381       -2.008008e+00  
0.266232        0               1.0            -0.625187       -0.225796        0.761943        0.266232        0.108922       -0.077471        7.139893e-01  
0.502135        0               1.0            -0.076909       -0.421867        0.817907        0.502135       -0.139408        0.021362        5.863977e-01  
0.372972        0               1.0            -0.808127       -1.072099        0.557304        0.372972        0.005815        0.075003        9.533354e-01  
0.625298        0               1.0             0.510773       -0.707819        1.280480        0.625298       -0.002998       -0.002395        9.662018e-01  
1.178467        1               1.0             0.047890       -0.848864        1.178467        0.549761        0.151888        0.037789       -5.992971e-01  
0.027511        1               1.0            -1.939412       -1.282041        0.027511       -0.127204        0.103885       -0.142351       -1.348812e+00  
1.255020        1               1.0             0.519421        0.880544        1.255020        0.608606       -0.033259       -0.021249       -1.879433e+00  
0.591963        0               1.0             0.757334       -0.998060        1.321576        0.591963       -0.098744       -0.097371        2.000247e+00  
0.561458        0               1.0             0.259800        0.590930        1.209272        0.561458        0.065084       -0.003492        1.308596e+00  
0.746900        0               1.0             0.844409        0.560569        1.569478        0.746900        0.100831        0.035798        1.611792e+00  
0.042793        1               1.0            -1.863739        0.415147        0.042793       -0.200747        0.077168       -0.234813       -7.466828e-01  
0.558793        1               1.0            -0.788716       -0.689871        0.558793        0.234721       -0.003470       -0.068100        1.875672e-01  
0.369392        0               1.0            -0.726342        2.087349        0.414998        0.369392       -0.181882        0.050977       -1.544693e-01  
1.218569        1               1.0             0.420452       -0.545555        1.218569        0.651526       -0.014781        0.046413       -7.566090e-01  
0.640328        0               1.0             0.135419        0.171118        0.964040        0.640328       -0.111117        0.106474        1.176699e+00  
0.924947        1               1.0            -0.450170       -0.118843        0.924947        0.445683        0.174791        0.058226       -2.292694e+00  
0.745869        1               1.0            -0.662653       -0.399175        0.745869        0.375112        0.113641        0.040775       -6.268304e-01  
1.573926        1               1.0             1.194513        1.339975        1.573926        0.932117       -0.089029        0.133489       -1.119008e+00  
1.125996        1               1.0            -0.129277        1.052155        1.125996        0.462805        0.197745       -0.004875       -2.150893e+00  
0.422911        0               1.0             0.584176        0.946859        1.284713        0.422911       -0.039505       -0.223133        7.982358e-01  
0.658508        0               1.0             0.981351       -2.384027        1.603799        0.658508        0.059149       -0.086830        1.365650e+00  
1.020339        0               1.0             1.561529        0.010219        2.034758        1.020339        0.168109        0.129957        1.110158e+00  
0.224169        0               1.0            -0.748073       -2.407870        0.527474        0.224169       -0.057345       -0.088813        2.111068e+00  
0.517526        0               1.0             0.394113       -0.019709        1.162163        0.517526       -0.056570       -0.081003        9.824933e-01  
0.667865        0               1.0             1.031222        0.249390        1.702676        0.667865        0.130348       -0.089940        1.208448e+00  
1.001271        1               1.0            -0.077633        0.545097        1.001271        0.585493        0.044357        0.104901       -2.738742e-01  
1.278704        1               1.0             0.615369        0.181460        1.278704        0.548106       -0.062826       -0.105736       -4.581085e-01  
0.309709        0               1.0             0.173877        1.480767        0.997514        0.309709       -0.098988       -0.233760        6.682816e-02  
0.699276        0               1.0             0.424772        1.264670        1.216514        0.699276       -0.019234        0.093083        1.262609e+00  
0.732664        1               1.0            -0.583789       -0.817204        0.732664        0.302959        0.056667       -0.051094       -4.340611e-01  
1.772176        1               1.0             1.404575        0.741092        1.772176        1.013813       -0.007363        0.162669        3.040095e-02  
0.853932        1               1.0            -0.095400        0.739225        0.853932        0.565328       -0.093121        0.089178       -5.006929e-02  
